expanded_rl_record_id,anon_instance_id,category,selected_for_expanded_rl,selection_origin,sampling_pool,current_raw_passrate,current_valid_passrate,n_observed,n_valid,n_pass,infra_failure_rows
ERL-95266024CBA33850,TRN-C1B20DB410A947F6,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B664F3AF082604F5,TRN-D9AB9254F0D72E5B,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-468CC77723A7EEE4,TRN-B2594CBB1BC79F0C,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-FF84C8115E3C8250,TRN-EF27FB7CE65C7B56,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-25E2250EDC800AF3,TRN-C539CA88E73AB1EC,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-2662F39B34513C2E,TRN-65594F711086EC82,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-0A89FEC9F0C048D4,TRN-29CFC25137AFE473,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-49210411567486CD,TRN-17EF2566980AEDA2,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A6FA054F9C4B1EDC,TRN-F21368E6FCFAE06A,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-4D01016EF5EFD1B2,TRN-D722BCEE8CF5C039,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-344B8AB7C24C6045,TRN-5B49A5E856A003FA,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-F25EB20EE4F07407,TRN-E3AE07090DE999F8,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-0DA138C494CDFC67,TRN-4E289D2B0CC21991,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-6671EB3C7979963A,TRN-6D03784345CFF000,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-1431CE084E222E0A,TRN-663A3ADA75CB898E,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-A4A6CB7ED96320F4,TRN-E5A72DE11656072B,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-02BC149F8B4CB54C,TRN-58600270F31AE8AA,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E2E05BD6C4AE4E32,TRN-7B58EBB0613736A7,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-2F933813B2318D97,TRN-3F14051A4E27F4D9,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-F9B752B4C7A13A85,TRN-158F46491727C007,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-5BCA9878DB86142C,TRN-234BDE137C084205,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E9C8CAE82D1A9362,TRN-621E34941E2FF39A,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-A12B8E60F771E4D8,TRN-766B6F816880EE3D,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-C4BB49181CEC9A92,TRN-91493567AD2B8792,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-BA894402C4F53197,TRN-84A6AEE5277123EC,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-C752D8179D3DDAA7,TRN-864EC010BB08DF03,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-6CAA7C95F28E2AD2,TRN-671A1469C5D1B2D5,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-9590076D3B933A75,TRN-4EA901732289302F,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-38D0EF88B501B983,TRN-F449318A8B257EBF,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-D7D05879E053A423,TRN-07D8CF29D14A3034,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-AF32790DCF08DC6A,TRN-CA0E2C576FA78C85,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B0413D1969410529,TRN-A3663CCB807EE59E,B,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-AD9EE43E8F89DD46,TRN-1B50829715A076C3,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5ABB6216ED2F03C0,TRN-617151A94B6900C3,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7B037ACECD1F5ED0,TRN-B658692C1C11505F,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-FBDE135B6112FDA3,TRN-0DEFACB9D437EC5E,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-B0A2C8F37B933025,TRN-35A3C3C782A4EAE4,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B60948C3B532A295,TRN-A28D3BDAC9B3F528,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A67D4D746BE337B3,TRN-F3FAE49C8D46F1B4,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-EBB555DBA0F84C5D,TRN-8302631B7EAE4198,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-DE8065053B2701DD,TRN-0F1BA1CFF99209B6,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-C938253523172CF2,TRN-358EB7EAC6EB76FF,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-1E94D26390FB81BA,TRN-7F6488EED1487FB1,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-1ECAA542A0FAF477,TRN-7B2B5CC8F1756F72,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-224520149B89F39D,TRN-B50741A4F5DEAE83,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-6F79E8D8DA626438,TRN-5C1F7F5058D66996,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7DE2C84F81A319C4,TRN-6E45B1B302180767,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-D5B3757234FD68ED,TRN-95F40F68A9882F10,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-5EC779FF212346A9,TRN-43F8AFB4C8FBB0DC,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-52B13A7531A1B558,TRN-85CB405E738AB7A7,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-1F6DBB7492A18C96,TRN-309DEA73A7BEF2EA,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-8219A656DDB2D6AA,TRN-BA96FC8CC7746FF0,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-4CA9977F066F97DC,TRN-02571C117C4092A4,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-068CE9F69A866BC9,TRN-73B243695566CB0F,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-323777751D6978A2,TRN-0322381F14B3EB2B,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-2F8B84B6DDBCB901,TRN-081B06256E404ABB,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-B6BA732C8B6F0C4A,TRN-D21B155D84968614,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-39297DCE9114B352,TRN-20C9E81ED36D04C6,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7485188A478C4168,TRN-E5FCB70AF60EDE17,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-4D7CE67D8D55709C,TRN-5AA5EA324421796F,B,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-B8E8C53C7A2D0D7D,TRN-032E3A6D0AE42E57,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-993F56C06C580862,TRN-55F8777006BDB055,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-4D92921087322660,TRN-20E76BC0A7D3F414,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-0723E153FDE2ED5B,TRN-BB3436FACBA3BFC7,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-B535F07B301D74D5,TRN-0A98C3CFE7BEF32B,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-D27BB1F31173FDFE,TRN-7CC9CC2CAC7ACC9D,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-B79182B1B70E8C8B,TRN-D117BF53733089F6,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-E298C85B43FBBED2,TRN-F50F2E0302E6578C,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-C9732C1D6D78BCB9,TRN-7FA0BE857CF150A4,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-D16F990A0D253671,TRN-77B6A591B0A4DFC2,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-63C4DCCE25E98938,TRN-8A7C9D47E1019AF6,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-EA1BAD70C114FB5A,TRN-03C0140326CDD64F,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-ACE9722AD28076A3,TRN-F58FCEA487E31523,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-F54D5A079FADFCD9,TRN-6A83D1C2E9389393,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-70C501A7D7DA98BD,TRN-9B336C22711040ED,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7B8845890E23AEF2,TRN-42AA7ED5D59DBBD0,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-59AD3672B80FEB7D,TRN-35EAA5E571AD992C,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-8FE0FDF40DD6E014,TRN-0730029AEA797D79,B,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-C25BDB0EF5B87A5A,TRN-6F5EBBE1546632A7,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-F171B57183192252,TRN-1FE10AB7CE6E7B66,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-EC637D4293D956B4,TRN-47C3A78939151650,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-DFDE1FBD1F6EA7B8,TRN-3E321FEF84B14FB9,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-CF08EEE1B1F5D835,TRN-DB03B00BCE13FA37,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-C2B5036A6A11D88E,TRN-90C2B0548C8EE51D,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-60288594688AA92C,TRN-C198C1D919ABFE48,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-D8F7E0E65C43CDBF,TRN-721325213A1F872E,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-578764FC0FBEB009,TRN-2E14F70E0823E17E,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-6199D1035F70673D,TRN-DEF0DA5DA9F98956,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-30C45DA4FC3C86EF,TRN-931E0A1B7F1570BE,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-43A9090CB10FA1C3,TRN-84EC34009B0E2B72,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-BEC007F1DC88DF4C,TRN-00B8098A9CE4AEE9,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-503D7C073AE5DEDE,TRN-E69AACA3F0DD35CC,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-DC1A456C4CF760A7,TRN-B829965633CEA38A,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-D13CBE046D101E38,TRN-A1DF22DCF90E6486,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-19895845E7745DD1,TRN-A7CF1FF1D63DA911,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-30EBFDA9FC95198E,TRN-C7BCB0DC25530517,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-BC3E02464AE8E190,TRN-179486512DB47430,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-700845CB06138387,TRN-99903EA1117EA542,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-E70A9BB8DDC08E98,TRN-4D234FEB987F2413,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-47317EAE9372076D,TRN-77BF5610577067FC,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-D1F4A8F3BEBA040F,TRN-B0D37BD62191D533,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-525575E00F659E5A,TRN-F109502F0578DE6C,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-64EE7DCA4B0FAEB8,TRN-DBB8F98BFEFB354D,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-08B879B9A23EBA65,TRN-453072C91AD45116,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-D2E6898FB0FCA145,TRN-98CB4D06DE14DC76,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-76BA133E1537750E,TRN-041EF1FD28720A5E,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-2DFD464F5EB0B223,TRN-CCBC2C4165986071,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-1594437812709CFF,TRN-402648E54CE1E862,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B197C571FB983636,TRN-D57BF801AD2472C4,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-75CD3B2CE80B1BD5,TRN-2340C335E04C0A57,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-B0B3B51C0B53EB50,TRN-DFBE3A48E49DD614,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-169BFA35699249EF,TRN-F66C97C65530B806,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-469EC0ED4F790D94,TRN-9682B70BAD155231,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C4E76DBFFA4C1BC0,TRN-91737DD180EA4002,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7D5732BA7A115E68,TRN-3BBC67E9785651FB,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-AF77E93432E115EB,TRN-EFC7A0108BDBED58,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-E2AA26C16FB407BE,TRN-5AAC36678D023694,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C7777F2BDB4C274A,TRN-2A3006EE75435E66,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-7476C51C5EF25036,TRN-E6FAFBD7EFF7D1F7,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-D88AA5B7A19AB569,TRN-E07837C4082E804A,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-EFFCC2D7D4929C60,TRN-ECE98CDEAE12A8D7,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-75F4821234D45E90,TRN-8748B25EB53830A5,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-067E1B6AF1C4FB95,TRN-B29CB7F7A61EB3B0,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-4AA78009211C3E78,TRN-E793A1FEA79DF80F,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-50C1CC29B7844628,TRN-98E325F10EB5EFAC,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-6231D167B60EF074,TRN-043D6AAE0345E974,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-AF29E2E5BD501D72,TRN-754E7C6DA3C32F25,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-89FFFDF53548134C,TRN-E109061DD1715EA0,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7814C1DF4CD9EBDE,TRN-787D3DD425C5D051,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-F9DD8DE189F69564,TRN-E419EE3C8FF5F200,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-344524E0C90B1945,TRN-A4A28870E77FE7E7,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-231FC627B919CB4B,TRN-63E92EEA5E2F12AF,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-D61649CB663FC38C,TRN-7EE35E78301ACCB2,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-9C62AC991E0DE0EB,TRN-F3023ABBF26DF7E5,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-0C5274BF8E895CA2,TRN-182D95168413B420,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-771683030EC1230A,TRN-D1B32E310EE285AD,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-1841348D282CE42D,TRN-25A6EF4C2936E080,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-8620B1DB715930EB,TRN-6B079739E11258E2,B,true,stage1_overlap,informative_non_extreme,0.25,0.3333333333333333,4,3,1,1
ERL-A3D3E3F911EEFA20,TRN-D86947A7F7CF7A17,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-711E9B937B369400,TRN-31DE400E2D0312F7,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-67CF2E6F02ABA24D,TRN-C31A2322D93671AC,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-AD8BB05D4BA84833,TRN-70A45F18438D4D26,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-585BFA7553633BF0,TRN-DF2F502F74F315B0,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E0965873DC06EF49,TRN-111626B6F62AFDD9,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-8CF7FC4BEDABFBB7,TRN-BC87FA2AC9F40382,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-FAB30266CAEA4C7F,TRN-7C8D032914508559,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-719A69776F2F9725,TRN-D20A2E738BFE3EA2,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-7F763C6B5284A0BD,TRN-9DC2ECC5198D2890,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,3,0,1
ERL-E34C6071242C9C2D,TRN-3B94C1EE9982E0E1,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B67632E36E497F1C,TRN-45EB39CF307E9AF0,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-2B3272921833C632,TRN-62A8B2393EBE5D1C,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-BFF28155FC0B6E66,TRN-82CAFFC37D65A214,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-FB126E5C79B298B6,TRN-2245F5479ADFF48A,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-767BA49BDD7CC777,TRN-D588A23C39763953,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-A2CAB62E239C9390,TRN-67414FA2399DD582,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-6F305A5F79294D23,TRN-869DD2C3B91A2299,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-1ADEA4C46D8610FE,TRN-97679D6A964C539D,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-AA31F469AF6DFD19,TRN-D7BD3D693FCDECC0,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-833B0AB990352CC0,TRN-9FE6ED77D8DB1F70,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-4F6FCE81FDF5BA74,TRN-93895EEB68132CBF,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-712627C09D26254A,TRN-0CED7243A1D46BDB,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-C239D060DEE655BA,TRN-3A84A15C4714103B,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-470675C0DA7B95FA,TRN-9602EF679C6F2C81,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-866AE6423444A4DF,TRN-3A6E768847347A2A,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-0D7CA1ECAFDF1524,TRN-A915DFF428690870,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-9853C11AFF263412,TRN-619D1C7179215890,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-07F11A299482E6D9,TRN-E43FDFF8413CFA9F,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-3A903A9FF84607B9,TRN-9BAE0A244FD84532,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-73CAC462E73107C8,TRN-C327F42E42A4E567,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-85078CFC903AFDDC,TRN-659E710199041329,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-139B4BFAE7320098,TRN-AA1AB52D30626F71,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-8B749CF930466743,TRN-0AABA3A201BCB0E5,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5DB08CE92F796636,TRN-87B9204BDCBBDFBD,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-EC2F334868E8DBA5,TRN-65241B426375CE78,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E4854591BBA15041,TRN-B16C100071CCF68F,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-B4E0B5FCF4B53A3C,TRN-C454E3F3E6172B50,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-E7E2550AAB0FB40D,TRN-2DB3E560A59A9C60,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-8C155348CF03F2DB,TRN-2F971741C7933A9C,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A2EA8CE8ED5D294A,TRN-28BC8809A071D388,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5BB4B3696FA62D2A,TRN-0F72F3EEC4762A00,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-258B23A7FDB9CCFB,TRN-24DB5C8994E97B0A,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-437F01B30E00D38D,TRN-A475FDADDE8F1D24,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-F2655B8F037390C3,TRN-1B3FB50353366E6A,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-B177402B4710F67B,TRN-83D3F7A50263E9B7,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-922CFBDF66E88524,TRN-7A22BEFB83E71732,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-56798FA44CE91EAF,TRN-F71DF3009848C94D,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-BD4881D704D723A7,TRN-7696AFA2DD77CA5F,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B5FF6B0BB0A83FC6,TRN-E4F4884F7636BFC3,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-FEB92F1252D6CC4D,TRN-F8146E23CE0C0DBE,B,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-5D4680117A8BDCCC,TRN-9494C892B2BBDDD8,B,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-6B04D39691DCB95D,TRN-87524296AAC820F7,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-584CD5FB03F3F8EA,TRN-BF56E7DAF5EEFBAB,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-D957597B67EF42FB,TRN-95BBE3427E8A0CC0,B,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-2E18EB2DF141B0D2,TRN-E3AC9EF37A50C729,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-46586705ED99A310,TRN-6D5BFA5426CD0B38,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-86853A88CE5AFA8F,TRN-77E0D9F1FDF36984,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-857A0B1ACE021580,TRN-F531AAA6776EC3BA,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-D2BBAAF9BF527AD0,TRN-01564B7C4CA9DC8C,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-97D8A3E45AE053AD,TRN-5978963EB3ABD45D,B,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-381EC865BED0FEE1,TRN-C73573D9732C08AB,B,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-C2F5DE8E23ED7B98,TRN-6AAFB92FBD53FE91,B,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-5ABCF4F95E04D97B,TRN-FBAC3BE25125C5C2,B,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
