anon_instance_id,routing_group,source_subset,pooled_record_count
TRN-4AA3095887EDD5E8,C,initial_rl,1
TRN-4AA64EDCFA385B90,C,initial_rl,1
TRN-4AAEE7739F2619D3,U,rest_3954,1
TRN-4AB4EDED96EF713E,U,rest_3954,1
TRN-4AB8BDEE8557195D,C,initial_rl,1
TRN-4ABE6D271D5B454E,B,initial_rl,1
TRN-4ABEBFAB2B2569EF,U,rest_3954,1
TRN-4AC0CC3BD38A3E6E,C,initial_rl,1
TRN-4AC2D4D104C6A4BF,U,rest_3954,1
TRN-4AC88586D82CEDEB,B,initial_rl,1
TRN-4ADCF0687F42F59A,C,initial_rl,1
TRN-4AED88135E2D45DE,U,rest_3954,1
TRN-4AEE783CACCE62D2,U,rest_3954,1
TRN-4AF2296C3A422168,U,rest_3954,1
TRN-4AFE04F9322F1E84,U,rest_3954,1
TRN-4B0403B520383D1B,U,rest_3954,1
TRN-4B068F38D32A5C86,U,rest_3954,1
TRN-4B2728528C75232C,U,rest_3954,1
TRN-4B28C094F2720F64,U,rest_3954,1
TRN-4B2B985E10FBE964,U,rest_3954,1
TRN-4B34528DE6C021C7,B,initial_rl,1
TRN-4B382785B98168DC,C,initial_rl,1
TRN-4B3AE67C7EAA3E4D,U,rest_3954,1
TRN-4B3EC52A0394C4B6,U,rest_3954,1
TRN-4B4D1D8A55CE530B,C,initial_rl,1
TRN-4B53C2790E84B7A3,C,initial_rl,1
TRN-4B6150F2DCCD148F,U,rest_3954,1
TRN-4B62538C9A471848,B,initial_rl,1
TRN-4B6ED0BEAEFAE8A9,U,rest_3954,1
TRN-4B704B93A55BCB1A,U,rest_3954,1
TRN-4B7369F9EF3D04AA,C,initial_rl,1
TRN-4B76100A6732E5DC,U,rest_3954,1
TRN-4B76186A470F123A,U,rest_3954,1
TRN-4B7DBA95302F01C0,C,initial_rl,1
TRN-4B88766007C7A39A,U,rest_3954,1
TRN-4B8D02B70FB3AE5B,U,rest_3954,1
TRN-4B8E02C12D10CEA8,C,initial_rl,1
TRN-4B9500176BDCE72A,C,initial_rl,1
TRN-4B9B12D68EE8011F,C,initial_rl,1
TRN-4B9DCC1879851B47,C,initial_rl,1
TRN-4BA65D080F09C544,U,rest_3954,1
TRN-4BAC17E27F7BA5B7,U,rest_3954,1
TRN-4BAFAAB7316C6E83,C,initial_rl,1
TRN-4BC8F1959E5A8411,U,rest_3954,1
TRN-4BCD01911C1E9E90,U,rest_3954,1
TRN-4BD29D8126BFC899,U,rest_3954,1
TRN-4BE62E40C7DDB20C,U,rest_3954,1
TRN-4BF7C370EE8DC7AD,A,initial_rl,1
TRN-4C025229C6E3216C,U,rest_3954,1
TRN-4C10EF22676B2474,U,rest_3954,1
TRN-4C211DA4791DAA46,U,rest_3954,1
TRN-4C211F2212B17B53,C,initial_rl,1
TRN-4C2D1A13F1AEE014,U,rest_3954,1
TRN-4C31B4C64E00E1C1,C,initial_rl,1
TRN-4C406CEA37A4EFB3,C,initial_rl,1
TRN-4C472E5E2955E968,U,rest_3954,1
TRN-4C4B3C7BA9EDA3AE,U,rest_3954,1
TRN-4C58EC16E7AB18A9,U,rest_3954,1
TRN-4C5B3B2BCAEF548F,U,rest_3954,1
TRN-4C63030904E45CBE,U,rest_3954,1
TRN-4C7517CA4DE44BC3,U,rest_3954,1
TRN-4C861F0D3ABBAF4F,U,rest_3954,1
TRN-4C9A53576B781C41,U,rest_3954,1
TRN-4CA65FF82EAD43E8,U,rest_3954,1
TRN-4CAA6E9F3498074F,U,rest_3954,1
TRN-4CACC7388FFBCF90,U,rest_3954,1
TRN-4CAE0C15271A9C80,U,rest_3954,1
TRN-4CBF62C2794CEA00,B,initial_rl,1
TRN-4CC2AEB6F7DD6F49,U,rest_3954,1
TRN-4CC485AD39DC4DE7,U,rest_3954,1
TRN-4CD25BBBDA44D99C,U,rest_3954,1
TRN-4CD568B85BCAA3C3,C,initial_rl,1
TRN-4CD80D6EC14C65D4,C,initial_rl,1
TRN-4CE948AE745C8749,U,rest_3954,1
TRN-4CED69AE0B3C96BC,U,rest_3954,1
TRN-4CEF199324C534DB,U,rest_3954,1
TRN-4CF4655F90FBC6C1,U,rest_3954,1
TRN-4CF7533A11D35971,U,rest_3954,1
TRN-4D08EC403CA1F4DC,C,initial_rl,1
TRN-4D099DB65225CE68,C,initial_rl,1
TRN-4D15CCD9B7820335,U,rest_3954,1
TRN-4D21626656B2B29F,U,rest_3954,1
TRN-4D234FEB987F2413,B,initial_rl,1
TRN-4D2E1F675A757020,U,rest_3954,1
TRN-4D3AEB9FDFE5110F,U,rest_3954,1
TRN-4D3DD25E8E38BC8C,C,initial_rl,1
TRN-4D56B5972084E635,C,initial_rl,1
TRN-4D5A4EBE1FD37850,U,rest_3954,1
TRN-4D60D7018F1648A5,U,rest_3954,1
TRN-4D78BD919C43A701,U,rest_3954,1
TRN-4D986233F04C033C,U,rest_3954,1
TRN-4D9C22691123801E,U,rest_3954,1
TRN-4DA0F35C41E12CA7,U,rest_3954,1
TRN-4DA4FEDA516D5E00,C,initial_rl,1
TRN-4DA539E822293085,U,rest_3954,1
TRN-4DB52D62A20405AF,A,initial_rl,1
TRN-4DB53CCF5B4C9579,C,initial_rl,1
TRN-4DB797206DAB2D50,C,initial_rl,1
TRN-4DC2111DAAA2A6D8,U,rest_3954,1
TRN-4DDDFCA0100FCA89,A,initial_rl,1
TRN-4DE8DDFD1BDBB283,C,initial_rl,1
TRN-4DF15416290A8AE1,U,rest_3954,1
TRN-4DF43CBC5B94E694,U,rest_3954,1
TRN-4DF8181E98330CE6,U,rest_3954,1
TRN-4DFD1558254104B4,U,rest_3954,1
TRN-4E0604337F36C707,U,rest_3954,1
TRN-4E185887DD37D7D1,U,rest_3954,1
TRN-4E1B4F175A08F6C0,C,initial_rl,1
TRN-4E27EE81D566E57C,C,initial_rl,1
TRN-4E289D2B0CC21991,B,initial_rl,1
TRN-4E3E2CDCEFEE357C,A,initial_rl,1
TRN-4E4B6804EEE7172D,U,rest_3954,1
TRN-4E54FD5607DB5076,C,initial_rl,1
TRN-4E676D5D7E932F5D,C,initial_rl,1
TRN-4E6BF26D5CF72741,U,rest_3954,1
TRN-4E75E7A81E0628A7,C,initial_rl,1
TRN-4E7640FDCCBED427,U,rest_3954,1
TRN-4E7889764642571C,C,initial_rl,1
TRN-4E7961C1A29DECC6,U,rest_3954,1
TRN-4E888481E2DDDE1B,U,rest_3954,1
TRN-4E91317DD543BE1B,U,rest_3954,1
TRN-4EA09BE5486792D8,C,initial_rl,1
TRN-4EA67432B6F653FB,C,initial_rl,1
TRN-4EA901732289302F,B,initial_rl,1
TRN-4EBEFA8A237D76F3,U,rest_3954,1
TRN-4EBFF77006F923E5,U,rest_3954,1
TRN-4EC77736862B928E,U,rest_3954,1
TRN-4ECCBAEB426E8073,U,rest_3954,1
TRN-4EDE17E3B4D77638,C,initial_rl,1
TRN-4EE0323DD9383A91,C,initial_rl,1
TRN-4EEC59E496E579C0,U,rest_3954,1
TRN-4EEDAAF5FE478222,U,rest_3954,1
TRN-4EF0785248EAB3A6,U,rest_3954,1
TRN-4EFB3EBDC66FD86E,U,rest_3954,1
TRN-4F0A38A8CA6C3D09,U,rest_3954,1
TRN-4F0A436834AF755E,U,rest_3954,1
TRN-4F106EA6AB6CBB38,B,initial_rl,1
TRN-4F13596FF8F9BCDC,U,rest_3954,1
TRN-4F1686861AC44437,C,initial_rl,1
TRN-4F1845EE4972DAE6,C,initial_rl,1
TRN-4F1D1EF6E2A20208,U,rest_3954,1
TRN-4F26043FD0283B23,U,rest_3954,1
TRN-4F274373FFCA921D,U,rest_3954,1
TRN-4F2A419763E95D13,U,rest_3954,1
TRN-4F2AE995F6BF68F7,U,rest_3954,1
TRN-4F30DF4E11A0377D,U,rest_3954,1
TRN-4F3BF386BEDADE0D,U,rest_3954,1
TRN-4F3C63C5E9F63E9B,U,rest_3954,1
TRN-4F413769E9AC2C2F,C,initial_rl,1
TRN-4F560AA4CBD84708,C,initial_rl,1
TRN-4F5F8DA34F88E38F,C,initial_rl,1
TRN-4F691FE400945B7E,U,rest_3954,1
TRN-4F7432CE63732524,C,initial_rl,1
TRN-4F84F2ADB68A0B83,C,initial_rl,1
TRN-4F8B13661BDAEFBF,U,rest_3954,1
TRN-4F90C8A24D31EFF4,U,rest_3954,1
TRN-4F9CB600F74F7312,B,initial_rl,1
TRN-4F9D9E26D8CF491B,U,rest_3954,1
TRN-4FA665CD78EAC93E,C,initial_rl,1
TRN-4FAF2E503A00DDF7,U,rest_3954,1
TRN-4FBB343ECD89882C,B,initial_rl,1
TRN-4FBDEA60E356AA10,B,initial_rl,1
TRN-4FC474A5C59E5273,B,initial_rl,1
TRN-4FD7ADB14E81EF92,U,rest_3954,1
TRN-4FFEBA78870A263B,U,rest_3954,1
TRN-5010047612266453,C,initial_rl,1
TRN-50245B170134578E,C,initial_rl,1
TRN-502759E3EAA493D7,U,rest_3954,1
TRN-50284E679ED29AB0,C,initial_rl,1
TRN-5030BA01D882A469,U,rest_3954,1
TRN-5036FC14263F1E55,U,rest_3954,1
TRN-5038852455FDB72D,U,rest_3954,1
TRN-50527F1441AC10FC,U,rest_3954,1
TRN-506867E14EB5BD58,C,initial_rl,1
TRN-50701E64CAD88FFB,C,initial_rl,1
TRN-5079D49D16D2DE89,U,rest_3954,1
TRN-5084412AFECC2D65,A,initial_rl,1
TRN-5085F5A9024B3756,U,rest_3954,1
TRN-5089D01376C08A5C,C,initial_rl,1
TRN-509457DB3DC3FE5A,C,initial_rl,1
TRN-5096ED9961A1536B,U,rest_3954,1
TRN-509E2F10DCC5A61B,A,initial_rl,1
TRN-50A96EE594C526E3,U,rest_3954,1
TRN-50AFA432990A6A5E,U,rest_3954,1
TRN-50B001886F73D334,U,rest_3954,1
TRN-50BFDED018A48E6B,C,initial_rl,1
TRN-50C4EE3DFACFDBCD,C,initial_rl,1
TRN-50C83A1D2173DF41,U,rest_3954,1
TRN-50DCE58879702229,U,rest_3954,1
TRN-50DEFBA65BF7E09F,U,rest_3954,1
TRN-50DFCFF78F47C4E7,C,initial_rl,1
TRN-50F693F547606FB3,C,initial_rl,1
TRN-50FDAD354BE7CDA0,C,initial_rl,1
TRN-50FE4A72C23F3F86,A,initial_rl,1
TRN-50FFA55227CBD027,A,initial_rl,1
TRN-51063D8B35947FC5,A,initial_rl,1
TRN-51079579F4FE92C1,U,rest_3954,1
TRN-5112EA816AC66779,U,rest_3954,1
TRN-512AD94072578DF8,U,rest_3954,1
TRN-512FEF63E5C439E4,A,initial_rl,1
TRN-5139C95014DAE9F1,U,rest_3954,1
TRN-514FB7A11039721B,U,rest_3954,1
TRN-51506C2C2C621B33,A,initial_rl,1
TRN-5154785E643EACD0,U,rest_3954,1
TRN-5157C7197485E00E,U,rest_3954,1
TRN-5158A1435A0F1CE2,U,rest_3954,1
TRN-516C5F03A24952B2,U,rest_3954,1
TRN-516F742099E944FC,C,initial_rl,1
TRN-51884B7654EF7DB6,U,rest_3954,1
TRN-518B519E53C177D1,U,rest_3954,1
TRN-518EB89A94D2E964,U,rest_3954,1
TRN-518F46DF9B61566C,U,rest_3954,1
TRN-519D3A34A03ACDBB,C,initial_rl,1
TRN-51A2E14E2D8F4942,U,rest_3954,1
TRN-51AD740491DF2B0C,C,initial_rl,1
TRN-51B110DD3813AEAD,C,initial_rl,1
TRN-51C129B334596738,U,rest_3954,1
TRN-51C5A7E385445264,U,rest_3954,1
TRN-51CBA48C2F34FA01,U,rest_3954,1
TRN-51D59EDD670495D3,U,rest_3954,1
TRN-51DD57DD8980AAF1,A,initial_rl,1
TRN-51E466A388C70C9E,C,initial_rl,1
TRN-51ED48E0510C2596,U,rest_3954,1
TRN-51EF1FF15566F83D,U,rest_3954,1
TRN-520656D21ED526DF,C,initial_rl,1
TRN-521D11257EA7C2DB,U,rest_3954,1
TRN-52209532020B2A8E,B,initial_rl,1
TRN-5232D5ACF8826FC7,U,rest_3954,1
TRN-5234E7EF97CA46FB,A,initial_rl,1
TRN-5236C8E86CBAB351,C,initial_rl,1
TRN-52542044D8885200,U,rest_3954,1
TRN-526AF4FDA300919F,U,rest_3954,1
TRN-526C15768767484D,C,initial_rl,1
TRN-526E4197D3959B07,A,initial_rl,1
TRN-52730AC452F8C7CF,U,rest_3954,1
TRN-528A4D6D39E54A00,C,initial_rl,1
TRN-528E086C8FFAB815,U,rest_3954,1
TRN-529BD319C6AB702F,B,initial_rl,1
TRN-52AFE822FB908AF8,C,initial_rl,1
TRN-52CB229375FA65E3,U,rest_3954,1
TRN-52CF99B726106183,U,rest_3954,1
TRN-52E9961146193706,U,rest_3954,1
TRN-52EB13B9FDFC98E6,U,rest_3954,1
TRN-52EFEC261765543D,U,rest_3954,1
TRN-52FF0296B178890D,C,initial_rl,1
TRN-53038F69DF0E4A53,C,initial_rl,1
TRN-53081B6FA4575C16,U,rest_3954,1
TRN-530B1AD4D7F55285,U,rest_3954,1
TRN-5316502D93C1A5EA,A,initial_rl,1
TRN-5316AD1606F59887,U,rest_3954,1
TRN-5321BF57878F8E30,U,rest_3954,1
TRN-5325D8C2717F0C5F,U,rest_3954,1
TRN-5335C5B09B887548,U,rest_3954,1
TRN-533AB42E4F85F7C4,A,initial_rl,1
TRN-533C6019322C52D3,U,rest_3954,1
TRN-534758B86135F6AF,U,rest_3954,1
TRN-53518450787E1F81,U,rest_3954,1
TRN-5365FAA3D9FA2464,U,rest_3954,1
TRN-536C16B8FBB9061D,C,initial_rl,1
TRN-537354BF8029EE6A,B,initial_rl,1
TRN-5379307250D6EE50,U,rest_3954,1
TRN-53870A1AF3994262,U,rest_3954,1
TRN-538767E99097B153,C,initial_rl,1
TRN-5391D1329ECED335,C,initial_rl,1
TRN-5399E41EF3BF4DF2,A,initial_rl,1
TRN-53A4151B4F494028,C,initial_rl,1
TRN-53A456761C64605C,U,rest_3954,1
TRN-53B548CE9FBEAA9E,U,rest_3954,1
TRN-53C2C1EA5BCC50B2,U,rest_3954,1
TRN-53C59D76C9A8FD0D,C,initial_rl,1
TRN-53CBBD925A76FCD6,U,rest_3954,1
TRN-53DAADA337576F8A,C,initial_rl,1
TRN-53E9D9A2F3B0760C,U,rest_3954,1
TRN-53F987FD7307BE28,U,rest_3954,1
TRN-53FF3FCF0CC27638,U,rest_3954,1
TRN-5401EA3FC36EA1EF,U,rest_3954,1
TRN-5419E5608A04C646,U,rest_3954,1
TRN-54288BF9C49BC916,U,rest_3954,1
TRN-542B1E20D58C989A,U,rest_3954,1
TRN-542B7519BC729643,U,rest_3954,1
TRN-5439445323CB80C7,U,rest_3954,1
TRN-5444B227E69E520A,U,rest_3954,1
TRN-545499147F2C4663,U,rest_3954,1
TRN-54564EE222334F67,U,rest_3954,1
TRN-545B4ACCB2D530C9,C,initial_rl,1
TRN-5470D7149F53A430,C,initial_rl,1
TRN-54793697BA56FD45,U,rest_3954,1
TRN-5485CEB2550324F8,U,rest_3954,1
TRN-5487CA47DB1BA6C6,A,initial_rl,1
TRN-548BD94AE648DB2E,C,initial_rl,1
TRN-5492BAB4956228A2,B,initial_rl,1
TRN-549881F46D3BECED,C,initial_rl,1
TRN-54990E17863A7570,U,rest_3954,1
TRN-549D63165096DCC7,U,rest_3954,1
TRN-54A5EE58993ECFCF,C,initial_rl,1
TRN-54B353554B52C2F1,B,initial_rl,1
TRN-54B823C5CF1BC69F,U,rest_3954,1
TRN-54C321B5F13F929F,U,rest_3954,1
TRN-54CCE32C50C6A222,U,rest_3954,1
TRN-54CCE6CC3DD6A43C,U,rest_3954,1
TRN-54F0BDDC4804E4AC,U,rest_3954,1
TRN-54F2AB459ECC35C0,B,initial_rl,1
TRN-54FCAB3B0103E570,C,initial_rl,1
TRN-55078EF5F55EE952,C,initial_rl,1
TRN-551090F6CFA9BE39,U,rest_3954,1
TRN-5512C2A71D2E7C89,U,rest_3954,1
TRN-551338A7255735CB,U,rest_3954,1
TRN-55168975D7ED3BD6,U,rest_3954,1
TRN-5516A1CE332C0080,A,initial_rl,1
TRN-5521FBEA21467993,U,rest_3954,1
TRN-553C94CDDF2C6DD8,B,initial_rl,1
TRN-5540DA5FE6329CD7,C,initial_rl,1
TRN-5559CDE0028BC23C,B,initial_rl,1
TRN-555B3396328A5A56,U,rest_3954,1
TRN-555CE53D09CE9C76,A,initial_rl,1
TRN-555D91AF86F11013,C,initial_rl,1
TRN-5560451E3BB4DCFF,U,rest_3954,1
TRN-5561FCC74CB2D833,U,rest_3954,1
TRN-556928E5F4145F3A,U,rest_3954,1
TRN-557ED1B5027DC8AD,A,initial_rl,1
TRN-5580553DF0EAB200,C,initial_rl,1
TRN-55947DBA66852C1E,A,initial_rl,1
TRN-559E8AA3ABEF0B47,C,initial_rl,1
TRN-55A0A62FA4E6C035,U,rest_3954,1
TRN-55B3258FB22E4C3C,C,initial_rl,1
TRN-55B465BACEDF1729,C,initial_rl,1
TRN-55BB5CDBDCFEB321,U,rest_3954,1
TRN-55BD463FE04F95E5,A,initial_rl,1
TRN-55BDED5A5CC3C72D,C,initial_rl,1
TRN-55C24EFCC955A1DF,C,initial_rl,1
TRN-55C4E945D8DAC5FE,B,initial_rl,1
TRN-55CFAB8AE11D81FD,U,rest_3954,1
TRN-55D3CBFD4D39626D,U,rest_3954,1
TRN-55EF0DE6A1494915,U,rest_3954,1
TRN-55F3E0758943E1BE,U,rest_3954,1
TRN-55F8777006BDB055,B,initial_rl,1
TRN-560E60F634D52B59,U,rest_3954,1
TRN-560EDD43BF060CFE,A,initial_rl,1
TRN-561169397391FE7D,U,rest_3954,1
TRN-56271D91FCA04BAA,U,rest_3954,1
TRN-5634E27D1EC99D4A,A,initial_rl,1
TRN-56435A54537EF22A,C,initial_rl,1
TRN-56464F1BCBE0B748,U,rest_3954,1
TRN-56492DAE7D5D64EA,U,rest_3954,1
TRN-565A9E04865DF148,U,rest_3954,1
TRN-5660084269995B9A,C,initial_rl,1
TRN-5663DC51EEF6FEC1,U,rest_3954,1
TRN-5670A5044A648692,A,initial_rl,1
TRN-567BC07D86DB2BF3,U,rest_3954,1
TRN-56837F18579EF4FD,C,initial_rl,1
TRN-5684CADB1DBFE1F5,U,rest_3954,1
TRN-568D7E793F95FBF7,U,rest_3954,1
TRN-56931068386DCD22,C,initial_rl,1
TRN-569D2F130D41BBB9,A,initial_rl,1
TRN-56A56BFF5C53DE59,C,initial_rl,1
TRN-56A861922947EFB6,U,rest_3954,1
TRN-56B20139059736EE,C,initial_rl,1
TRN-56C39F49BD65C74B,U,rest_3954,1
TRN-56CD1AD40F311F87,U,rest_3954,1
TRN-56D2F248D3A36FD4,U,rest_3954,1
TRN-56D9AAFB39D6ECDB,U,rest_3954,1
TRN-56E6F99C842B7ED1,U,rest_3954,1
TRN-57016A6A4EBFF530,U,rest_3954,1
TRN-573856DF99462591,U,rest_3954,1
TRN-5742649BC23FEA3C,U,rest_3954,1
TRN-575A4D1635801A48,C,initial_rl,1
TRN-57660639FBDEBB60,C,initial_rl,1
TRN-576DADBC283780AC,U,rest_3954,1
TRN-57708ABBE72FABB5,U,rest_3954,1
TRN-577D9E871E6969CE,U,rest_3954,1
TRN-578402F47517531E,C,initial_rl,1
TRN-5789F3D7323BFDD0,U,rest_3954,1
TRN-578E43369DCFEC8E,C,initial_rl,1
TRN-578ED660728CC107,U,rest_3954,1
TRN-579F15C446B10269,U,rest_3954,1
TRN-579F8BD1E7E0428F,C,initial_rl,1
TRN-57A81AD0242BD993,C,initial_rl,1
TRN-57AD4525B27FA288,A,initial_rl,1
TRN-57B858F2EB5D4998,C,initial_rl,1
TRN-57BAC9EE094D8779,U,rest_3954,1
TRN-57C5CA5A3F7A56EE,U,rest_3954,1
TRN-57C7F7A5E550C5B4,C,initial_rl,1
TRN-57D5B0BBF9145212,U,rest_3954,1
TRN-57DADDA5A3C98B63,U,rest_3954,1
TRN-57E2BF7A5A7F4375,U,rest_3954,1
TRN-57F473042C32D353,B,initial_rl,1
TRN-57F8332DDD6BEC5C,U,rest_3954,1
TRN-5806F16B9C6CAEB0,U,rest_3954,1
TRN-5827A08C4CCC6F8E,U,rest_3954,1
TRN-582B84FF371DD36D,A,initial_rl,1
TRN-58316325BD5616FC,C,initial_rl,1
TRN-583277E352BC676E,U,rest_3954,1
TRN-583507EE4F30EF32,C,initial_rl,1
TRN-5835F7AA6E46997C,C,initial_rl,1
TRN-58581DEA8E18B33A,C,initial_rl,1
TRN-58600270F31AE8AA,B,initial_rl,1
TRN-58661E3C4CC974FF,U,rest_3954,1
TRN-586A28E308D09966,U,rest_3954,1
TRN-586A5BACBDC36991,U,rest_3954,1
TRN-586CDDCE8A8CABD1,U,rest_3954,1
TRN-586DAB962B71360B,C,initial_rl,1
TRN-587118B8BACF5F23,U,rest_3954,1
TRN-58754A44B59EAA3F,U,rest_3954,1
TRN-58778702A590D183,B,initial_rl,1
TRN-58836A8B1FB0BF6C,U,rest_3954,1
TRN-588B858574CA9D4E,U,rest_3954,1
TRN-58B1D18DF3BEB68F,U,rest_3954,1
TRN-58B59A930E93421B,U,rest_3954,1
TRN-58B66CD97032465D,U,rest_3954,1
TRN-58B7E576A2DA718F,U,rest_3954,1
TRN-58B9F8F20AF6BFD4,U,rest_3954,1
TRN-58BF954F635CB2CB,U,rest_3954,1
TRN-58C41262D4FE143C,C,initial_rl,1
TRN-58D55015CCF1CD70,C,initial_rl,1
TRN-58DCF7F26818A7F4,U,rest_3954,1
TRN-58DD2A1232064898,U,rest_3954,1
TRN-58DD6CC9DFA5EE7A,C,initial_rl,1
TRN-58E4C83F330A12EF,U,rest_3954,1
TRN-58E619BA80924E58,C,initial_rl,1
TRN-58ED50B434E70E09,A,initial_rl,1
TRN-58ED7E57CC11D0B9,B,initial_rl,1
TRN-58ED8AEE3772EC44,C,initial_rl,1
TRN-58EE240D5E297FBB,C,initial_rl,1
TRN-58FAA657683E0D07,U,rest_3954,1
TRN-590E81E8D4C86B4B,U,rest_3954,1
TRN-5918D4F74C8DA9FF,C,initial_rl,1
TRN-5935E025C5B69FA0,U,rest_3954,1
TRN-594441E797D69594,B,initial_rl,1
TRN-5944906C3E1A98F1,U,rest_3954,1
TRN-595DBF6E63B63F4B,U,rest_3954,1
TRN-596A2E87A8DEA819,A,initial_rl,1
TRN-596D3EB334EA48F7,U,rest_3954,1
TRN-5978963EB3ABD45D,B,initial_rl,1
TRN-597F8B34EA9B842D,U,rest_3954,1
TRN-5983DF28B59D0001,U,rest_3954,1
TRN-598CC8BE96874398,B,initial_rl,1
TRN-5998A80F70353E0D,U,rest_3954,1
TRN-599DAFFE1AA16C56,U,rest_3954,1
TRN-59A56164BCD5CE36,U,rest_3954,1
TRN-59ABD4C780622906,U,rest_3954,1
TRN-59ACA6F9707A5E4C,U,rest_3954,1
TRN-59AED40E1FAC283B,U,rest_3954,1
TRN-59B15D7BFB3FD135,C,initial_rl,1
TRN-59BBA8FF646636BD,A,initial_rl,1
TRN-59D059D324CB4B83,C,initial_rl,1
TRN-59D7C4BEED29E2C8,U,rest_3954,1
TRN-59DDF97A9A22F99E,U,rest_3954,1
TRN-59E86A87F05B9874,U,rest_3954,1
TRN-59E8DA8EB232F373,C,initial_rl,1
TRN-59F0FDC0BD3EBDD0,U,rest_3954,1
TRN-59FF20DAA2282BFC,U,rest_3954,1
TRN-5A012E08739C5042,C,initial_rl,1
TRN-5A28B15AAF8D50A8,C,initial_rl,1
TRN-5A2FB31D5D51EAC4,B,initial_rl,1
TRN-5A33D33F719682C3,C,initial_rl,1
TRN-5A39B58D2065973E,C,initial_rl,1
TRN-5A5AF33211C48FAE,C,initial_rl,1
TRN-5A5E864191DC49FC,U,rest_3954,1
TRN-5A63E35FA3465FA8,U,rest_3954,1
TRN-5A67E19A88C2B58A,A,initial_rl,1
TRN-5A783FE93B590632,U,rest_3954,1
TRN-5A840AF7EFCC1182,U,rest_3954,1
TRN-5A9A050509BAA114,U,rest_3954,1
TRN-5AA5EA324421796F,U,rest_3954,1
TRN-5AB4BE0A830DF143,C,initial_rl,1
TRN-5AB4C6ACEC8AAC22,U,rest_3954,1
TRN-5AC352E8736A68DB,U,rest_3954,1
TRN-5AD76475FE8A2853,U,rest_3954,1
TRN-5ADC9BBEF0EDA71F,B,initial_rl,1
TRN-5AE05B80DDAD83A5,C,initial_rl,1
TRN-5AF71AF896BDF175,U,rest_3954,1
TRN-5B04B52E4E15D0BF,C,initial_rl,1
TRN-5B14A3BE91131284,U,rest_3954,1
TRN-5B1F8AA40990EE16,A,initial_rl,1
TRN-5B200692BC10AC57,C,initial_rl,1
TRN-5B2236D984AF12EC,U,rest_3954,1
TRN-5B33A45007B52CC0,C,initial_rl,1
TRN-5B3889CFC3D70B38,U,rest_3954,1
TRN-5B3A27630E24FCFF,A,initial_rl,1
TRN-5B4574E42BE940D1,U,rest_3954,1
TRN-5B49A5E856A003FA,B,initial_rl,1
TRN-5B4A87EB25FB56D6,U,rest_3954,1
TRN-5B52369A464D808A,U,rest_3954,1
TRN-5B538FF446116FDD,U,rest_3954,1
TRN-5B5988912911E087,U,rest_3954,1
TRN-5B5AEAC26687598D,U,rest_3954,1
TRN-5B5E45AD50874D55,C,initial_rl,1
TRN-5B627F1072E43529,U,rest_3954,1
TRN-5B735752331617A2,U,rest_3954,1
TRN-5B7E8A0A7F26E72D,U,rest_3954,1
TRN-5B823BC63F7F0415,U,rest_3954,1
TRN-5B8E766E1F96E2D9,U,rest_3954,1
TRN-5B904BA0B2DDC256,U,rest_3954,1
TRN-5B94822E6445733F,U,rest_3954,1
TRN-5B9A9A328E8CBDA8,A,initial_rl,1
TRN-5BB078254904C549,U,rest_3954,1
TRN-5BD86A3750F0F77A,U,rest_3954,1
TRN-5BED42CFB67C758C,U,rest_3954,1
TRN-5BEF0BAB6EF3876E,U,rest_3954,1
TRN-5BF17F083743163D,B,initial_rl,1
TRN-5BF216BC28D4E7B7,U,rest_3954,1
TRN-5BF2D81BAF3D9BFD,C,initial_rl,1
TRN-5BFE3DD540CE40BB,U,rest_3954,1
TRN-5C00528904E30B12,C,initial_rl,1
TRN-5C068761CC8BDEBD,U,rest_3954,1
TRN-5C0861529237DF3E,C,initial_rl,1
TRN-5C36ECEA897D2C16,U,rest_3954,1
TRN-5C384CF3379E1472,U,rest_3954,1
TRN-5C39828714305DF0,C,initial_rl,1
TRN-5C4DAE83DABA3B2B,C,initial_rl,1
TRN-5C5344EBCA899440,C,initial_rl,1
TRN-5C6188A6928B87C0,U,rest_3954,1
TRN-5C68EDDC6E0DA5C7,B,initial_rl,1
TRN-5C78DD448418D379,U,rest_3954,1
TRN-5C8D62151068C670,A,initial_rl,1
TRN-5CABE300AC2F941B,U,rest_3954,1
TRN-5CB0471BE020E1CD,U,rest_3954,1
TRN-5CB2DEA460D1931D,U,rest_3954,1
TRN-5CB6D61104F1DA6D,A,initial_rl,1
TRN-5CCE0B17765C55F7,U,rest_3954,1
TRN-5CD3EC73D5B00379,U,rest_3954,1
TRN-5CF6200F90D58609,U,rest_3954,1
TRN-5CF67C89BA2DC870,A,initial_rl,1
TRN-5CFF63FCAF8551CB,U,rest_3954,1
TRN-5D03986104EBF3F1,C,initial_rl,1
TRN-5D0948670547C2D3,U,rest_3954,1
TRN-5D24ADAB73041326,U,rest_3954,1
TRN-5D413F1F4CDC889A,U,rest_3954,1
TRN-5D45964D486AF915,U,rest_3954,1
TRN-5D561C28D1E28E60,C,initial_rl,1
TRN-5D59AB9953B405C0,U,rest_3954,1
TRN-5D6FE064BD6D11DB,U,rest_3954,1
TRN-5D79F5FEC551E598,A,initial_rl,1
TRN-5D7A33A31D391A2B,U,rest_3954,1
TRN-5DBE3C3FC36495AA,C,initial_rl,1
TRN-5DD8BEDC5F0F98F5,C,initial_rl,1
