mopd_record_id,manifest_position,anon_instance_id,source_record_id,teacher_category,upsample_occurrence
MOPD-8E981BDFCC0679D0,1029,TRN-12CE96685E1CD76F,REC-6AEFEA8CFB36452E,C,1
MOPD-713E328DDB1590BD,1030,TRN-51063D8B35947FC5,REC-47B034F30DF35D32,A,2
MOPD-21228567E6D6802C,1031,TRN-A915DFF428690870,REC-59FD22B0704AE17D,B,1
MOPD-57B6C8282C17B935,1032,TRN-74915C8432A814A0,REC-BE287C3CC4901361,B,3
MOPD-CFF1EE9E175E98FA,1033,TRN-281D48D1DB819EDB,REC-BCF29FDD050AB660,A,1
MOPD-389756964B8DA2BE,1034,TRN-49A6A7C85BED30BF,REC-F4D93B1A3B63C736,B,1
MOPD-FCB86868820F1FAE,1035,TRN-1B00DF1DC6E577D8,REC-487064179EEF47B2,B,1
MOPD-69CF0622365210E6,1036,TRN-CF93EC152A34AC7E,REC-7C991FDC5AD582A7,B,1
MOPD-9F0B6B72AC862B51,1037,TRN-A43B5A54BED55559,REC-7DEE9ABF29F2012D,A,2
MOPD-D5BA4B3283EBD6CE,1038,TRN-14BAA67EC2894327,REC-F51D5A192E3AEA14,C,1
MOPD-EB54A6C91FB1107F,1039,TRN-9E4FB16CEFEB1699,REC-F9ED060EA220EC51,C,1
MOPD-C7A14BE87E42C5B5,1040,TRN-55947DBA66852C1E,REC-025B18B98539E67C,A,1
MOPD-8BA5DC8B6F57FD7E,1041,TRN-B1A1BB225690049B,REC-F468FC3082FA0C40,C,1
MOPD-78C2C7E01D7DC095,1042,TRN-C5EBA6281101CD3E,REC-DE3F2CAA38EAD31D,C,1
MOPD-6B0E97878CB94350,1043,TRN-5492BAB4956228A2,REC-5F82375757ED7C57,B,3
MOPD-5EF93C594564EAFE,1044,TRN-8A70B94561570626,REC-55024E09BC42BFC2,A,1
MOPD-52B1A00908A4DC29,1045,TRN-96E65E2B021BC722,REC-4057E9FFE15F52E0,C,1
MOPD-4D340BF17C2AAEC3,1046,TRN-991236C7C78A20E2,REC-3DB6118EE7A924B4,A,1
MOPD-424ED09269A58234,1047,TRN-B392C4C3D2635F42,REC-FB057C926E733B36,A,1
MOPD-CDB38632F1142C9D,1048,TRN-1B0D1DA8E42416E2,REC-1EFD392D629FB90C,B,1
MOPD-F908237634707414,1049,TRN-F55543FE2629C7AA,REC-BD6DA1CB395C1178,A,1
MOPD-5CC52090D3149E43,1050,TRN-88FD0C9F83764CA3,REC-7251EBD7ECF5D501,C,1
MOPD-E6774270EC8E6FE4,1051,TRN-95EE8B644237EA06,REC-FC83998B4FAD5984,A,1
MOPD-E36FDB5697AC8060,1052,TRN-3BBA5FA62E9324DB,REC-0A7FF06485F68A0A,A,2
MOPD-1C1BAC7C88C5B773,1053,TRN-97B0EC29C8D52192,REC-F6036BF85673836D,A,1
MOPD-CF7EE5DCE3AB1044,1054,TRN-52209532020B2A8E,REC-3E5E39C868C23783,B,1
MOPD-62F83DDD9CB68063,1055,TRN-C7AB22B27DAA4DA9,REC-1F688E4910A39862,A,2
MOPD-D37DC8A516D89684,1056,TRN-ED545CD8ED5A9BB3,REC-29A35E5FBDE5D95C,A,1
MOPD-DACC75889AB28D5C,1057,TRN-83D3F7A50263E9B7,REC-E12F8078A07C4CC2,B,1
MOPD-404EF196B7A262A0,1058,TRN-F80F97C5FCB8BDA4,REC-6C1DC379640278DE,C,1
MOPD-D6478F4E99AE79BA,1059,TRN-5B9A9A328E8CBDA8,REC-D537B72E1D0B2AAC,A,2
MOPD-7C9470290B73A3CD,1060,TRN-87B9204BDCBBDFBD,REC-E184CFE617C7A4B5,B,2
MOPD-15158149C3743F37,1061,TRN-F82E5B0F94EC6EE3,REC-FE2FCCD513E575D2,C,1
MOPD-18AC940DDBE462C2,1062,TRN-D2B3C2A69C243B7D,REC-21721BBCAAAC3A3A,C,1
MOPD-CF324D4EC7F60385,1063,TRN-C94EB920C213DC55,REC-9997C372DE7C891F,A,2
MOPD-8DCB767D89483457,1064,TRN-0A7D17C6E6F730B6,REC-B252DF562E72DFDB,A,1
MOPD-F381F508BA9B79C1,1065,TRN-A1DF22DCF90E6486,REC-2E641F00576C3758,B,2
MOPD-6CA14BAA3824C8AA,1066,TRN-C50D8077CC77895C,REC-0A2E92F05285AA0A,C,1
MOPD-450F1CCB92C98A19,1067,TRN-50FE4A72C23F3F86,REC-CB832B52BAA24AD2,A,1
MOPD-594C890BFD8CF210,1068,TRN-C7D792707328DEB0,REC-EEE535EB05D224CF,B,2
MOPD-9FE4AFBFBCD81C84,1069,TRN-1E6196F97C387D07,REC-F5DD184589FC10AD,A,1
MOPD-C0665B5DB75C497C,1070,TRN-C0B72496EAA6F928,REC-01332E8FF2DC4F43,C,1
MOPD-1B88E0B74A80DE39,1071,TRN-F337A8053D244B4B,REC-CE7E3F390133A846,C,1
MOPD-09A648731BAEC816,1072,TRN-B98157A7E011E8D9,REC-FBEE808CE2AD13DA,B,1
MOPD-FDB89427165A0202,1073,TRN-A257D3BBE0923CAE,REC-6C3EBAAE1F369F65,A,1
MOPD-3A4A8B4FAC0425FA,1074,TRN-91493567AD2B8792,REC-7CED5419F3D6221C,B,1
MOPD-1349DB1B8D5812F4,1075,TRN-33E983B672DCD72B,REC-2B9AB3BB44104B85,A,1
MOPD-F4EFCD07BC0181DD,1076,TRN-90FA588A8DDD8E76,REC-1ED021467450EE05,A,1
MOPD-A35282FF9362DF28,1077,TRN-7FA5E283B16F594A,REC-FE417EE4A86B22E6,A,1
MOPD-165F99290545BBEF,1078,TRN-1797B9C92C44D2E7,REC-D21C019E53947DF9,C,1
MOPD-66F5FAAF0D0597B0,1079,TRN-2B97461DBC1C600B,REC-7D9B75FAC8F71A9D,A,1
MOPD-4C831758ADEC52F6,1080,TRN-10A03C174AD64769,REC-C6BEC07AB9A1132A,A,1
MOPD-8D5B433617D172E7,1081,TRN-B1EAE1CB85886097,REC-2BCCEA611C3ED919,C,1
MOPD-329029FB3A58494F,1082,TRN-86103873151642ED,REC-A94EE0F39B267EE1,C,1
MOPD-6175CC67ADFC32F0,1083,TRN-CB6B79D040B7CAFE,REC-6C37AD67FCA8F8EB,A,1
MOPD-E056164215B5468D,1084,TRN-90EC114B1B107816,REC-BD1896623FFD6C81,B,1
MOPD-799DB776C27DADDD,1085,TRN-3D50AB6D3600887B,REC-C08958B2D9C8A402,B,1
MOPD-188A3B9C7D130E65,1086,TRN-6603FC3A35F137BF,REC-302872D893D5F2E8,C,1
MOPD-01C6240989CB7CD6,1087,TRN-A104F8663D0765E8,REC-93A6A2CC86660BF5,C,1
MOPD-DDCB9AE744EF4232,1088,TRN-F531AAA6776EC3BA,REC-F2BFF438C1FCF3E7,B,2
MOPD-CF95C8D4BE66A6E1,1089,TRN-279D842009A262D9,REC-C8CD1641E75FFAC1,C,1
MOPD-A9966D1C582CCC1D,1090,TRN-E1660BF58FF99CD1,REC-76B5033263DF6801,C,1
MOPD-21C07B9F834EC2EB,1091,TRN-93B9AD6CD890346D,REC-2051ABAF05D079F6,A,1
MOPD-8B8F726456AC8640,1092,TRN-62A8B2393EBE5D1C,REC-2DD11F0DB154132B,B,1
MOPD-75DADD1DD30FCEE3,1093,TRN-4B62538C9A471848,REC-B18A39095E312BAD,B,1
MOPD-99929D71CFAECBDF,1094,TRN-EC0C58C395DF4970,REC-830DAA8A4EBD12C1,B,1
MOPD-C532F4F4928B3FFD,1095,TRN-7B58EBB0613736A7,REC-1D457106AF690A3D,B,2
MOPD-730DC8389AAF045B,1096,TRN-36D55BB367522E3A,REC-679115FD9F42D5C0,A,1
MOPD-A89ABC5AC03E8189,1097,TRN-4ABE6D271D5B454E,REC-2A5A99CAB5AD012E,B,1
MOPD-0F058059BB590D48,1098,TRN-391E81CD51BBBE12,REC-AA104E67A0FD8CEA,B,1
MOPD-091C473ACEC877E9,1099,TRN-0F4482E7CC8E52B8,REC-EF46577087F58E11,C,1
MOPD-678C835576CFC2C1,1100,TRN-AA44148EF36F7C64,REC-ABD16225D313ADAC,A,1
MOPD-AC1C286F1B92D263,1101,TRN-F07C837CED801DF3,REC-72BEBA10830E827F,A,1
MOPD-37AED8408B6CAF8E,1102,TRN-7F6488EED1487FB1,REC-0B9AE699F4F2046A,B,2
MOPD-67C4A546820831E1,1103,TRN-962D33D360144267,REC-C8567480A7CE4152,C,1
MOPD-6990DE4899AE8525,1104,TRN-93119F212A80DA66,REC-92FCA753E7D6AE02,A,2
MOPD-4D5D6D19E979627D,1105,TRN-AA818A55A0A61C0A,REC-2A4F70F7C39CD215,A,1
MOPD-C9BFE0831E33C974,1106,TRN-A7CF1FF1D63DA911,REC-B893AD273EC456F6,B,1
MOPD-563C1369D9CAC502,1107,TRN-015CF12182869E6B,REC-82DFF7077F7A0E68,A,1
MOPD-1AC17EE18C9883A3,1108,TRN-BE9DF58201E6F4A6,REC-F198CCC14D63D883,B,2
MOPD-BA3D974EFCFC9545,1109,TRN-E39FA775FD76346D,REC-41DF7C9603D7E729,A,1
MOPD-540EA2AAF9D79D25,1110,TRN-0F0CC2CE7CB3F821,REC-CFF5758CB6E463BD,A,2
MOPD-090151BC7CF87FB6,1111,TRN-B50741A4F5DEAE83,REC-DFA28DA6D2809E17,B,1
MOPD-DF51D722816884E0,1112,TRN-F07C837CED801DF3,REC-72BEBA10830E827F,A,2
MOPD-E5663DE32D23A1F4,1113,TRN-E3B9D34723555DF0,REC-FB595B02A4D6D3F1,B,2
MOPD-C62E0D849C8A2033,1114,TRN-ED545CD8ED5A9BB3,REC-29A35E5FBDE5D95C,A,2
MOPD-E07D88A40B609FB9,1115,TRN-59E8DA8EB232F373,REC-DA0A793104A4D7FD,C,1
MOPD-63251AFD7DEF8A1E,1116,TRN-6F2C65855A13FBF2,REC-73F25D1B25989388,B,2
MOPD-687F2D0E2EB9BC3D,1117,TRN-512FEF63E5C439E4,REC-0873937598B5E863,A,1
MOPD-6AF5D9142DEBF82B,1118,TRN-0AB34BA9C0AB08CC,REC-7B03DC551BD0D051,A,1
MOPD-0ED7E43D7899EACF,1119,TRN-F91A2EB032182A64,REC-DAF6B2EFDA7FAB73,A,1
MOPD-DC11ACFA74B46B55,1120,TRN-BCB1B910947BD9C6,REC-A0F7AA3F6653E392,C,1
MOPD-A17125732AFBCFDD,1121,TRN-F900F3F35268D70A,REC-29D714DD963AF7B9,A,1
MOPD-6F3383AC2A8952D1,1122,TRN-F8CFA4FA9A231F83,REC-6F6E91DDB4C473F8,C,1
MOPD-2388748BF4D3362A,1123,TRN-A6355D25CB6C82A5,REC-45EC69CE19492B3E,B,2
MOPD-54D42774C467818B,1124,TRN-1F5BE0AF79E59639,REC-3D1598A1771BC94C,A,1
MOPD-CB624A33E0FED701,1125,TRN-0EDA5E9E810A70A4,REC-1ABA8AC9FAEE5418,B,2
MOPD-7CFF9E8468E10C5E,1126,TRN-86AF9CAE4966B20D,REC-04C132C3E6BE4C23,B,3
MOPD-52DD45F7490D2D7C,1127,TRN-8C267E6EFD94A08F,REC-FB2F16CFBE7A7824,B,1
MOPD-752A7BAFD8E0629B,1128,TRN-6B079739E11258E2,REC-7578E5F394E4562A,B,2
MOPD-24A3EB4E918EF107,1129,TRN-F2F799DA5795BC49,REC-C244453440DD2369,A,1
MOPD-3F2CA47481C150D4,1130,TRN-1391D7404BAE3934,REC-24494DA1C1E54CFA,B,1
MOPD-5DC3A5FD8F4EEEB5,1131,TRN-3D0579BADDA4DB16,REC-73568A754871D3E4,A,1
MOPD-5BD1615A0636B8CD,1132,TRN-70E200A7357E2F6E,REC-796C28B712BB6AF4,C,1
MOPD-2F33A1A2FFEEA4B7,1133,TRN-E5C936CD231F4F40,REC-64DD8E10647BD98A,C,1
MOPD-FAD9A1561BE0DCB6,1134,TRN-6D32243F764024A9,REC-C3F4BD89B8F30BE3,C,1
MOPD-82B1751709CA6DCF,1135,TRN-624E90B6A436ECE5,REC-C23D9E48E74422EA,C,1
MOPD-C375ABA359D4BE03,1136,TRN-F79BDE6F00D91DED,REC-3AE273751D365DFB,C,1
MOPD-6764B67B26FDE29A,1137,TRN-FB609770694B89A6,REC-F522C8C6E9152A88,C,1
MOPD-6A38ECFD89E629E2,1138,TRN-87BFEC337185A43B,REC-5283B13E6F8624FA,B,1
MOPD-2B93E923135E7157,1139,TRN-85B5F49A0A6456B3,REC-A8CABE4729AF7282,B,1
MOPD-A1AEA4FF1D4FF7F0,1140,TRN-CC05F760D9E594CB,REC-E35C88B51DD3AB6F,A,1
MOPD-D6AC44992722D7D2,1141,TRN-0917D1733E2F1F42,REC-66917D380CEFF1B5,C,1
MOPD-618F9997EDD1C914,1142,TRN-3FB4D6C0E2C4EAF4,REC-4D10E49B2C2B8F9C,A,1
MOPD-0F3F863DAD27C261,1143,TRN-2F03B523DA233C1A,REC-A8CA3699B7E2FDA5,A,1
MOPD-AC30EA83828717B5,1144,TRN-D91FAD1F2722DEC9,REC-02C83462C0BCCA26,A,1
MOPD-600A355DDAF549C2,1145,TRN-EDB2EACCA2928C90,REC-DF33F54EF2071018,C,1
MOPD-8DDB2B217898E311,1146,TRN-CD8772F38045FA4E,REC-FF0622FBFFC2D4AD,B,2
MOPD-3C99CDFE86942190,1147,TRN-E1FBFAED245D2AEC,REC-0E826CB4D4A62307,C,1
MOPD-059BCBCBB4FED52D,1148,TRN-3A84A15C4714103B,REC-286E61691947D0E8,B,1
MOPD-D8CD0E8F4710812D,1149,TRN-62BFAD80F548DE83,REC-9014DC7A4972DDCE,C,1
MOPD-C16CF38B706EFBF6,1150,TRN-10A03C174AD64769,REC-C6BEC07AB9A1132A,A,2
MOPD-35A87A53524499C3,1151,TRN-E0EE27C68DE1D9DC,REC-02A8BFFB6D6A327A,A,2
MOPD-E297A37FF0DDE492,1152,TRN-4075F13F5293DFA8,REC-52E798122FA30BF8,C,1
MOPD-FAFC58B64BE1BA09,1153,TRN-F15E964B1EFFAD25,REC-838E78E12A7F574E,A,1
MOPD-107A1A05121FACA3,1154,TRN-77C32857F0E8BE17,REC-ACC723105836E910,B,1
MOPD-44472666B90CEA5B,1155,TRN-00718408537EBB93,REC-E0E9D283C84B0CA6,C,1
MOPD-CE1212C77443C507,1156,TRN-83D3F7A50263E9B7,REC-E12F8078A07C4CC2,B,2
MOPD-75AE59F4D2914533,1157,TRN-4FA665CD78EAC93E,REC-134BD3BB979941FF,C,1
MOPD-68777AB921D780C9,1158,TRN-76C173560A9B5A54,REC-E9C11E21C1629374,C,1
MOPD-604C46605EF60FF0,1159,TRN-03C0140326CDD64F,REC-AB1DEE48A598FB29,B,1
MOPD-8A9D8E7A92CAA7B1,1160,TRN-66AD9EBB4EC69446,REC-4931FBA5636F7196,C,1
MOPD-BD1E875C4AFEA783,1161,TRN-D40866EECA870DF7,REC-2E13BC73F750F87B,A,1
MOPD-6F121BE02923B6BA,1162,TRN-261BF8BE1CF05169,REC-46404F479CB1FAE4,A,2
MOPD-F0D21A12D2214DE6,1163,TRN-D54C9F92884C1D91,REC-1B2BEFD45E418D6B,C,1
MOPD-03F6CF7C22B44FDD,1164,TRN-DEF0DA5DA9F98956,REC-268091D80DD726F4,B,1
MOPD-2738057E8114DC8E,1165,TRN-79F1CD983F0166B3,REC-521553D26F11168E,C,1
MOPD-7F5D2A91868E8B75,1166,TRN-D5C54EE87025F4CD,REC-65F82952AD1ACC48,A,2
MOPD-35036E9B3EB1C8A5,1167,TRN-A98C8574DF76E7F4,REC-0431059C270E2EB3,B,2
MOPD-1F875BAC879AF127,1168,TRN-D34F8CEF80431108,REC-C906D40CCC85752D,B,1
MOPD-3B0F5F6EDCCB80FC,1169,TRN-9069AB445069E3A2,REC-DB8DF5246BB15FFD,B,2
MOPD-A97A413E0CEDC55B,1170,TRN-605DE85C1C654B77,REC-EC6A45A7285F6778,A,1
MOPD-9E674D94A5A360DD,1171,TRN-7113B25E91AD8853,REC-A064ED217C7BDC2D,B,1
MOPD-1A3E0C370807CDC3,1172,TRN-92D68104D1899059,REC-46A0581D0BE2FF6B,A,1
MOPD-0003B6D5CD29F2F6,1173,TRN-1ECDBABD095340C1,REC-49824A193EA84622,A,2
MOPD-8B5B0DC10D39EA3B,1174,TRN-878C6D4FFFE393AD,REC-BEAE8FFE3FF67A2C,A,1
MOPD-5FBD86D0B308F72C,1175,TRN-B451117966A32AFD,REC-4B3808BDE702856E,C,1
MOPD-442FC0E8664DA9AA,1176,TRN-D3903AFC0D976F20,REC-BAADD2D8A363D562,A,1
MOPD-CD53B657AEE5C68D,1177,TRN-A6355D25CB6C82A5,REC-45EC69CE19492B3E,B,3
MOPD-930A2C38EBF66434,1178,TRN-828CF7D80E0ADB47,REC-591600F942A5A966,C,1
MOPD-DB02ACDBC02768C6,1179,TRN-7FC7793B3CA63215,REC-6018AA33D790E3AF,A,2
MOPD-1C007D0DA71D5E94,1180,TRN-58ED50B434E70E09,REC-9A1C5CBE892309DD,A,1
MOPD-23B1605EDB127260,1181,TRN-49A6A7C85BED30BF,REC-F4D93B1A3B63C736,B,2
MOPD-D55B5521A102EB28,1182,TRN-55947DBA66852C1E,REC-025B18B98539E67C,A,2
MOPD-E30D297B63D0CE0A,1183,TRN-007FF158D422FD8D,REC-1EC8D53A0508BEA3,C,1
MOPD-FA737AEF914FBE43,1184,TRN-2495235CA402A503,REC-4E370CD6432AE043,B,1
MOPD-3775BDE0ABAE21BA,1185,TRN-1093295C1D194649,REC-C92CD3575A765E96,B,1
MOPD-998CF1045F3FFB99,1186,TRN-C03907E4B90E6E2D,REC-44D9EB26ECF82E56,B,2
MOPD-074BA9EC414ACC75,1187,TRN-A8FB0426DE1ADC86,REC-76F2114428BDA19C,C,1
MOPD-5DCE5F5AEC08F202,1188,TRN-864EC010BB08DF03,REC-B5FB469E593CD21C,B,1
MOPD-1740392D19C36188,1189,TRN-50DFCFF78F47C4E7,REC-9D17D039358477AD,C,1
MOPD-F2AF7A2EEA5107F1,1190,TRN-7FC7793B3CA63215,REC-6018AA33D790E3AF,A,3
MOPD-BBDE66EC37FF94EB,1191,TRN-3AE5A5A8F97FB4E7,REC-BE332BBF710372BB,C,1
MOPD-A94B77052136DC1C,1192,TRN-6F959917CB943C3F,REC-A7161BE56696FE66,C,1
MOPD-A75D86D1FBDAA204,1193,TRN-22C006EDB9EFA248,REC-08F9AB0CC8D843C4,A,2
MOPD-0AECE62915F8F1E8,1194,TRN-29CFC25137AFE473,REC-17C88F082B967B4F,B,2
MOPD-DC97C7406D4A0E6E,1195,TRN-CC8F21FB4C5C6875,REC-0DCE18C88EBC9FF7,C,1
MOPD-D188F6B1222092CA,1196,TRN-DC90475814E043E8,REC-2F1D606ACDA1CA1B,A,1
MOPD-BA58912542753472,1197,TRN-D639E9033742C4B5,REC-2900CCC94E306C5B,C,1
MOPD-62EC346B3363D7F4,1198,TRN-90B776A133B47ED5,REC-393D650DD8FB7517,C,1
MOPD-179388052960F8F2,1199,TRN-25114C633BEB93D5,REC-287464846BA550AB,A,1
MOPD-9463C104C657149C,1200,TRN-A533D9A62157F405,REC-CCB1FA84CAA4F11D,C,1
MOPD-8ED26B2B427FC006,1201,TRN-952FE7BBBABF9BF1,REC-020D711C47221EBB,C,1
MOPD-3ECCE781DB7BB336,1202,TRN-4E75E7A81E0628A7,REC-8F2EED035EC9F437,C,1
MOPD-0EB52C412BBD6BD0,1203,TRN-9801284CA0627CB2,REC-5571A48A9AB64A8B,C,1
MOPD-6CFDEE32726FBEA8,1204,TRN-621E34941E2FF39A,REC-1889B612803B212C,B,1
MOPD-3EF1A9C879878423,1205,TRN-9BAE0A244FD84532,REC-DA984FEA84E02ECE,B,1
MOPD-7D7226C510239943,1206,TRN-E33CEE4C9B5D03E8,REC-84F1AA5CAE4B0B81,B,1
MOPD-DB46E02AB33EEEE7,1207,TRN-70A45F18438D4D26,REC-FA412A85A0F7044E,B,2
MOPD-73F6FFA16FF3D2B6,1208,TRN-8F38291755BC53E7,REC-0CCA727E3E3BF678,A,1
MOPD-1405D4AA99F2FFCE,1209,TRN-7FA33180991889F3,REC-1ED3C5CC7011F56B,C,1
MOPD-EA8E1C3AE771F10B,1210,TRN-2E60037F5EEAA8B5,REC-DD3FE9ECA2B074BE,B,1
MOPD-C997B064729EEAD7,1211,TRN-7D4C149E5C67C375,REC-EDC27B843DF207A5,A,1
MOPD-BB9C31FE4E6B1919,1212,TRN-44F154A7841967E4,REC-EDEF394F6BA3C838,A,1
MOPD-EAFF2202950067FE,1213,TRN-F91A2EB032182A64,REC-DAF6B2EFDA7FAB73,A,2
MOPD-290F1CFB70207299,1214,TRN-1ABAA35A312CFC97,REC-1E4348A1ED41A18E,C,1
MOPD-EF2B3DDA4EAFB081,1215,TRN-9962E915E714D467,REC-6822F6BDD4C0B675,B,3
MOPD-BA907BE86B653B78,1216,TRN-4A9811E3D34C16C3,REC-D5C77059D4576E94,C,1
MOPD-D7A5AFFB8170191E,1217,TRN-0DEFACB9D437EC5E,REC-9596FBF90FAB4389,B,2
MOPD-936086D952693EA3,1218,TRN-E25F8B4FD0993CA1,REC-61196DB9E49482A4,B,2
MOPD-A142DE1419BCF000,1219,TRN-15D89BE3BA663673,REC-F9A644CA8198773A,A,1
MOPD-49F90896B23CE51E,1220,TRN-5FEC7911F92F0D9F,REC-E61AFC1658776DCC,C,1
MOPD-CC4C6F0E31C5E0BF,1221,TRN-26280288D8D4CAA9,REC-D64E433C5960E65B,C,1
MOPD-DA3476921B64F016,1222,TRN-14C88818C8533FE7,REC-9D45B0383C2D8B0A,A,1
MOPD-6BBE8A0F8C788745,1223,TRN-CB6F7E001C76CCFB,REC-D1AECEC67B6A0CBA,C,1
MOPD-40BB0535E46329F6,1224,TRN-AB122A6EC356BECD,REC-B2EF43A18474D77D,A,2
MOPD-CB7A488A9BEDE8FD,1225,TRN-C34C9BD7896C4343,REC-DBC58EB392A9AEA7,B,2
MOPD-2C36BD77F5DB8D41,1226,TRN-90EC114B1B107816,REC-BD1896623FFD6C81,B,2
MOPD-E0BD6B8CB57FB718,1227,TRN-F588A8200C762A7D,REC-D22E8D146927A8F6,A,2
MOPD-B67132E66F1A3BD9,1228,TRN-485BB43569C29F57,REC-16E297E1068B9CD0,C,1
MOPD-5C120203F962D2CA,1229,TRN-852B0BD813B1CA48,REC-E121A41508C87B56,B,1
MOPD-CB99370804CB9FB7,1230,TRN-F72BD487A1475650,REC-A3148091FBA15D77,C,1
MOPD-89DF57F014DD7A61,1231,TRN-F4A644402A01B633,REC-60A04D968889FB15,B,1
MOPD-0D327E4D78A02CF7,1232,TRN-AA818A55A0A61C0A,REC-2A4F70F7C39CD215,A,2
MOPD-E6397A3AD3352FD6,1233,TRN-D78F673429DFCBF0,REC-0E1EC779B1C7C65C,B,1
MOPD-F2730A77174730BD,1234,TRN-11EF44801D7FAA48,REC-C8B452EFD87B769E,B,2
MOPD-0B590AFCE9233CE8,1235,TRN-6361D41B103B9197,REC-55E06FFD745D4796,A,1
MOPD-2F6C5A180CC86984,1236,TRN-8F593D01B84F0902,REC-726B899E6D97C772,B,2
MOPD-DEA1523FCED130E2,1237,TRN-4127B5B2BE00B680,REC-AFA271F102BCB5DA,C,1
MOPD-79072F3176A1132F,1238,TRN-BAB421F3CAB0C04D,REC-17A60AFBC146D409,A,1
MOPD-8F647EC61B662CAF,1239,TRN-8AF2642265C6EEFC,REC-102D7C7506E31407,A,2
MOPD-200AABC5B6625E47,1240,TRN-0EDA5E9E810A70A4,REC-1ABA8AC9FAEE5418,B,3
MOPD-F3DAE5FA3BFEDC38,1241,TRN-B829965633CEA38A,REC-2E30E9738A40B330,B,1
MOPD-9AB8CD4B94E37F08,1242,TRN-DFBDE139FB742695,REC-7E17422041767F81,B,1
MOPD-16773C0B9CC40564,1243,TRN-06BFA483A2457002,REC-5761DB657BAA9CE1,B,1
MOPD-84F6708CF970DBE9,1244,TRN-53C59D76C9A8FD0D,REC-35A670A35BBE0067,C,1
MOPD-DAA2F1324536EF08,1245,TRN-8DF0CBD5C44DF06B,REC-16E81CC9064AE181,A,2
MOPD-272A773A7E535B5B,1246,TRN-B493E2050EA615FF,REC-76128DCC82A8BC82,A,1
MOPD-52D2B2545B562AC5,1247,TRN-B6F39447C781B05D,REC-1D95B5F5B42723D3,C,1
MOPD-7B1808BA57324523,1248,TRN-195EAA5B78BD0BD7,REC-DF840A47A153AA1A,B,1
MOPD-ED66AACB34D6224F,1249,TRN-3F0E1D72DF2E873B,REC-9AC83BB3D7A26E6A,A,2
MOPD-8A57BBB278EE6E2B,1250,TRN-07CE9A63CABB0E51,REC-6653D4A1BE9186EF,B,1
MOPD-91CE23E1B556B53F,1251,TRN-E28E464805FA7C88,REC-E5E1ECB63802D064,C,1
MOPD-649B27AAC9A11335,1252,TRN-FA6B55433987F390,REC-9F6691F74270F4FC,B,1
MOPD-C47A37A520FA74EE,1253,TRN-F449318A8B257EBF,REC-2ED394FD21940DC0,B,1
MOPD-F03C7932AD16D472,1254,TRN-04F514C1AA2EE7BE,REC-A48D0B6E51441BE1,B,2
MOPD-16515F1674C719C6,1255,TRN-ECE98CDEAE12A8D7,REC-67838E091C2EC067,B,1
MOPD-50F1A3F28BA1F5C3,1256,TRN-50FE4A72C23F3F86,REC-CB832B52BAA24AD2,A,2
MOPD-4A25093B044FCB74,1257,TRN-B151D1D0162E5839,REC-A8CC1FDC0E4E19AD,C,1
MOPD-80A8973637E19780,1258,TRN-33A879EC30E4B401,REC-E3E61BCF0768F30C,A,1
MOPD-1BE1698515E53050,1259,TRN-8A7C9D47E1019AF6,REC-475AF392B59FBABB,B,2
MOPD-2643E892E20BD1B9,1260,TRN-8C336A8F29BE7D86,REC-319CCAEF9D99237F,A,2
MOPD-9F4A7195D676E1EF,1261,TRN-42AA7ED5D59DBBD0,REC-6983113749518AA8,B,3
MOPD-F5945AB2B59816A9,1262,TRN-9C60ACBFB7A960F5,REC-0E2A5000C3969C2C,B,2
MOPD-D98647F47EE54B46,1263,TRN-69707E3DE33CC455,REC-92A6985E9E2736F4,A,2
MOPD-1011102FC9C4C3BA,1264,TRN-EC0C58C395DF4970,REC-830DAA8A4EBD12C1,B,2
MOPD-F4B107B9D17CE8CE,1265,TRN-7AFE64F361FA7112,REC-BC2F9707B7EC1511,B,1
MOPD-DE61AD4F07C160B0,1266,TRN-6361D41B103B9197,REC-55E06FFD745D4796,A,2
MOPD-EA090869B0D3751B,1267,TRN-70A45F18438D4D26,REC-FA412A85A0F7044E,B,3
MOPD-6BA60DFA5F64EC01,1268,TRN-A4F040728070F5C3,REC-C953DD44B1442217,A,2
MOPD-331C6ACEBC1F7808,1269,TRN-E7A7EBF2D8F14850,REC-1A4D7A530A07F5BD,C,1
MOPD-2B9A16950F323AF2,1270,TRN-005B2EC41F89680B,REC-F55E161FC52B6776,B,1
MOPD-C4243A2FD5544B1B,1271,TRN-43860F4317A50399,REC-13A7EC02FB2588D3,A,1
MOPD-DA90134D7DCE4655,1272,TRN-813A2608070E0BB3,REC-8B6268EE0748AA78,A,2
MOPD-AF4150F08A2FD1FB,1273,TRN-A9BFEDDAE868285E,REC-1E74D952EB60A247,B,2
MOPD-124FAE5702CD8B2C,1274,TRN-1C8FFE8BC5674F78,REC-F3912DD0D24047B9,A,2
MOPD-93829E3859140112,1275,TRN-466BB9D8C198A9BB,REC-E355AE28D91271E4,A,1
MOPD-609267AEED330BE5,1276,TRN-F3E0EDAF08075664,REC-8E9786BAF4FD3FEF,C,1
MOPD-0FDE2C4DC53CC886,1277,TRN-54FCAB3B0103E570,REC-E8FBE2EC12CF7C46,C,1
MOPD-039BFFF65A2A0F1A,1278,TRN-671A1469C5D1B2D5,REC-0381B97EED35C311,B,1
MOPD-353EACBCF9F43B68,1279,TRN-E217181692513D87,REC-B9E47CCC209E7131,A,1
