anon_record_id,anon_instance_id,routing_group,training_phase,source_subset
REC-E5A851B471DDE436,TRN-FEB716C229CC1C0D,C,stratified_balanced_rl,initial_rl
REC-E5BC2C9B6E43ABCA,TRN-6485CB17F711D26F,A,stratified_balanced_rl,initial_rl
REC-E5BDE2EC3F0BFDF1,TRN-DC715D94B2B6C64F,C,stratified_balanced_rl,initial_rl
REC-E5E10E489614B93F,TRN-D92DFAAE47B8BB43,A,stratified_balanced_rl,initial_rl
REC-E5E8D6C1552D5129,TRN-6F565BA599B135B7,A,stratified_balanced_rl,initial_rl
REC-E61AFC1658776DCC,TRN-5FEC7911F92F0D9F,C,stratified_balanced_rl,initial_rl
REC-E643A20530731B51,TRN-D10AA1E1B7932A5D,A,stratified_balanced_rl,initial_rl
REC-E653C73377639208,TRN-8A5E66352049B7FB,C,stratified_balanced_rl,initial_rl
REC-E6DEB7750472E23B,TRN-FADA856E233F939F,C,stratified_balanced_rl,initial_rl
REC-E6ED61C8069462B2,TRN-610FAE222E77197B,B,stratified_balanced_rl,initial_rl
REC-E7233DC282588AE1,TRN-D5952D4D41B0138F,A,stratified_balanced_rl,initial_rl
REC-E7ADD4D8FCD4FB8F,TRN-34D9B1E0CE8AA379,A,stratified_balanced_rl,initial_rl
REC-E7BEA4012E1CA4A0,TRN-3AA7A668E741C859,B,stratified_balanced_rl,initial_rl
REC-E7C3F4DCD9804610,TRN-2AB1E31972BB75FA,C,stratified_balanced_rl,initial_rl
REC-E7FA2177FB63B84B,TRN-C03C8607D9885DAF,A,stratified_balanced_rl,initial_rl
REC-E8030F84E466A81A,TRN-844A45D0BC6BCB31,B,stratified_balanced_rl,initial_rl
REC-E8034CE95F090AC4,TRN-E616CF50180BE78E,C,stratified_balanced_rl,initial_rl
REC-E80D3FEB43C4C7D6,TRN-E537689D73752319,A,stratified_balanced_rl,initial_rl
REC-E85EE518EC26430A,TRN-6CC3A576CCCA6753,B,stratified_balanced_rl,initial_rl
REC-E8E023BC608D87C6,TRN-032E3A6D0AE42E57,B,stratified_balanced_rl,initial_rl
REC-E8F4EF63AC1AE3B2,TRN-3A6E768847347A2A,B,stratified_balanced_rl,initial_rl
REC-E8F9362BF7CF410E,TRN-E768B6270E615F91,A,stratified_balanced_rl,initial_rl
REC-E91C789441718212,TRN-7F4558BB3EFF39CC,B,stratified_balanced_rl,initial_rl
REC-E961DDC660D716DD,TRN-AC505A4750A31EEF,B,stratified_balanced_rl,initial_rl
REC-E964A13BBF1034F9,TRN-EA34F93B9B6A1A5B,A,stratified_balanced_rl,initial_rl
REC-E9C11E21C1629374,TRN-76C173560A9B5A54,C,stratified_balanced_rl,initial_rl
REC-E9DD0312BEF835A2,TRN-831E67E452C7D8DB,A,stratified_balanced_rl,initial_rl
REC-E9E6E4882EE0C4B3,TRN-949D46CE09003909,C,stratified_balanced_rl,initial_rl
REC-EA006FDEA40FC73D,TRN-D8871D7CBE460119,C,stratified_balanced_rl,initial_rl
REC-EA10D7FE86D97488,TRN-6D03784345CFF000,B,stratified_balanced_rl,initial_rl
REC-EA1E3530F245572C,TRN-ACA16F4511A398C8,C,stratified_balanced_rl,initial_rl
REC-EA5E59A4F8207194,TRN-2240BF09EF66D3AB,A,stratified_balanced_rl,initial_rl
REC-EA7BD62B4B22376B,TRN-ABCF843E60B06ABF,B,stratified_balanced_rl,initial_rl
REC-EAC564525C4809AF,TRN-BA834D87E9A6330C,B,stratified_balanced_rl,initial_rl
REC-EAF29CF2C32EF3D4,TRN-BE7EF01A29540EF7,C,stratified_balanced_rl,initial_rl
REC-EB0A436D370265F0,TRN-8ECA9505885B8806,C,stratified_balanced_rl,initial_rl
REC-EB1F680E7889339F,TRN-4E1B4F175A08F6C0,C,stratified_balanced_rl,initial_rl
REC-EB2477117A22690B,TRN-6B1D973E15D5202B,C,stratified_balanced_rl,initial_rl
REC-EB3D079CB92388DF,TRN-0ABB44EB410F9BE4,B,stratified_balanced_rl,initial_rl
REC-EB916AEFEF480AAD,TRN-DE26D1611E75A514,C,stratified_balanced_rl,initial_rl
REC-ED0C743F9B72EA22,TRN-106E2DD044E0F28A,B,stratified_balanced_rl,initial_rl
REC-ED303A0D5CD1ABF8,TRN-B2B783E03DCEAD09,B,stratified_balanced_rl,initial_rl
REC-ED60431A13ECF8A4,TRN-AFDEBCA86421A716,C,stratified_balanced_rl,initial_rl
REC-EDBC2F03F2AAAA19,TRN-4DB52D62A20405AF,A,stratified_balanced_rl,initial_rl
REC-EDC27B843DF207A5,TRN-7D4C149E5C67C375,A,stratified_balanced_rl,initial_rl
REC-EDE2032B939B6F01,TRN-AECB386F50F57241,B,stratified_balanced_rl,initial_rl
REC-EDEF394F6BA3C838,TRN-44F154A7841967E4,A,stratified_balanced_rl,initial_rl
REC-EDF8DF59B7F97A74,TRN-03D700713A9952AB,C,stratified_balanced_rl,initial_rl
REC-EE26D43E238B79FD,TRN-DC19E60A123F5EAC,B,stratified_balanced_rl,initial_rl
REC-EE3BBC60060DE989,TRN-01564B7C4CA9DC8C,B,stratified_balanced_rl,initial_rl
REC-EE7B8A8E8FB16536,TRN-8B050158F6E61993,C,stratified_balanced_rl,initial_rl
REC-EE7F5B44577C2CB8,TRN-26D89C787775A532,A,stratified_balanced_rl,initial_rl
REC-EEBAAA197976F691,TRN-ECFE613E82A3B3AD,C,stratified_balanced_rl,initial_rl
REC-EEC31783BDACBE10,TRN-55C4E945D8DAC5FE,B,stratified_balanced_rl,initial_rl
REC-EEC8EC3905B50FD9,TRN-DB648035FB050E07,C,stratified_balanced_rl,initial_rl
REC-EEE535EB05D224CF,TRN-C7D792707328DEB0,B,stratified_balanced_rl,initial_rl
REC-EF25CEDDE66B622F,TRN-25427B7CE64A87D0,B,stratified_balanced_rl,initial_rl
REC-EFBB370EEBA31D8A,TRN-7B0A262D917D4310,C,stratified_balanced_rl,initial_rl
REC-EFBF27A908E003B8,TRN-C73573D9732C08AB,B,stratified_balanced_rl,initial_rl
REC-EFF6B4C80E9FE99E,TRN-6F141FC9A6B355AC,A,stratified_balanced_rl,initial_rl
REC-F0086A708746ED29,TRN-19C3104FEAF76C38,C,stratified_balanced_rl,initial_rl
REC-F01D9C76BB71809E,TRN-41E8D1959C002EF2,B,stratified_balanced_rl,initial_rl
REC-F02CF6EB04018EAB,TRN-069B342EB5EBFA78,A,stratified_balanced_rl,initial_rl
REC-F074C811F0000115,TRN-D875638D8C0F9B24,C,stratified_balanced_rl,initial_rl
REC-F075CD848625DAB2,TRN-8C1C7B9D9CF25DE8,C,stratified_balanced_rl,initial_rl
REC-F078C14131A721E8,TRN-225F84879E74B746,B,stratified_balanced_rl,initial_rl
REC-F124773F0488E987,TRN-D3238C4891A71A63,C,stratified_balanced_rl,initial_rl
REC-F198CCC14D63D883,TRN-BE9DF58201E6F4A6,B,stratified_balanced_rl,initial_rl
REC-F1A714435753C217,TRN-78048878B82562B7,C,stratified_balanced_rl,initial_rl
REC-F1AFDC57D87633EC,TRN-017CFE2E01527FE9,A,stratified_balanced_rl,initial_rl
REC-F1C12AF451F8E838,TRN-97679D6A964C539D,B,stratified_balanced_rl,initial_rl
REC-F28DBE3410219422,TRN-E4ABB76BA5070033,C,stratified_balanced_rl,initial_rl
REC-F2BFF438C1FCF3E7,TRN-F531AAA6776EC3BA,B,stratified_balanced_rl,initial_rl
REC-F2F46CCF36D987B7,TRN-0250E27DF0AB5F61,A,stratified_balanced_rl,initial_rl
REC-F2FDC8A576E60D6A,TRN-A81340919AE2CA0A,C,stratified_balanced_rl,initial_rl
REC-F334C639FDB10CBE,TRN-4642F13C20134FA3,B,stratified_balanced_rl,initial_rl
REC-F37FD0718E88C417,TRN-88075FB8B2046BB0,C,stratified_balanced_rl,initial_rl
REC-F3912DD0D24047B9,TRN-1C8FFE8BC5674F78,A,stratified_balanced_rl,initial_rl
REC-F410BF2AB821C5FA,TRN-3E7524E66FF9DEC3,A,stratified_balanced_rl,initial_rl
REC-F44B1388E327D3FD,TRN-BC87FA2AC9F40382,B,stratified_balanced_rl,initial_rl
REC-F452914B9E534503,TRN-9014EC4FA6CB630D,A,stratified_balanced_rl,initial_rl
REC-F45B8394D9F72AB4,TRN-5DDA66FFE9C54A88,C,stratified_balanced_rl,initial_rl
REC-F468FC3082FA0C40,TRN-B1A1BB225690049B,C,stratified_balanced_rl,initial_rl
REC-F4BE081B4E28387F,TRN-7B2B5CC8F1756F72,B,stratified_balanced_rl,initial_rl
REC-F4D93B1A3B63C736,TRN-49A6A7C85BED30BF,B,stratified_balanced_rl,initial_rl
REC-F5128134D3FCAFBB,TRN-E7D8348220874151,B,stratified_balanced_rl,initial_rl
REC-F522C8C6E9152A88,TRN-FB609770694B89A6,C,stratified_balanced_rl,initial_rl
REC-F525A3419386AC0D,TRN-91737DD180EA4002,B,stratified_balanced_rl,initial_rl
REC-F52BD04A04E26494,TRN-B3C0998495D73FAD,B,stratified_balanced_rl,initial_rl
REC-F5415ECAC2DE634E,TRN-A880CC5478B77C50,C,stratified_balanced_rl,initial_rl
REC-F55E161FC52B6776,TRN-005B2EC41F89680B,B,stratified_balanced_rl,initial_rl
REC-F5DD184589FC10AD,TRN-1E6196F97C387D07,A,stratified_balanced_rl,initial_rl
REC-F6036BF85673836D,TRN-97B0EC29C8D52192,A,stratified_balanced_rl,initial_rl
REC-F6216B5517686ACF,TRN-E6BFF85D92BC2490,C,stratified_balanced_rl,initial_rl
REC-F6A6BA93A73209DE,TRN-71BBD34E365FAA56,A,stratified_balanced_rl,initial_rl
REC-F6B5EAEECB51D89B,TRN-9F2F2FD128C16BE2,B,stratified_balanced_rl,initial_rl
REC-F6DA8DB1D7102662,TRN-B367F2F3E812C3A2,C,stratified_balanced_rl,initial_rl
REC-F704A975F9A99CEC,TRN-3D599F36D245B844,A,stratified_balanced_rl,initial_rl
REC-F7969E778C2BF7FA,TRN-94B0F9B6FBD86E8F,B,stratified_balanced_rl,initial_rl
REC-F7998C627E66EBCD,TRN-F073FC7494475A37,C,stratified_balanced_rl,initial_rl
REC-F7A6A0FD74B0F5AC,TRN-F6D398F5C7669A35,C,stratified_balanced_rl,initial_rl
REC-F88A4AC0E20DDEFF,TRN-6E24FEF9B71F1323,A,stratified_balanced_rl,initial_rl
REC-F8BE7DDF4A2588C7,TRN-1C9F9326241B169A,C,stratified_balanced_rl,initial_rl
REC-F8BEDE26C12808D1,TRN-E6E795F36D1B07F1,B,stratified_balanced_rl,initial_rl
REC-F8D0053ECA561734,TRN-CBC2F17702669E16,A,stratified_balanced_rl,initial_rl
REC-F8E05B6CE5FFCAC5,TRN-6CEF477C7FCBC4C0,A,stratified_balanced_rl,initial_rl
REC-F967A132D1C07897,TRN-57AD4525B27FA288,A,stratified_balanced_rl,initial_rl
REC-F97218886605527D,TRN-387717FB2132D26B,A,stratified_balanced_rl,initial_rl
REC-F9845FD96859C711,TRN-9A8A4223D9F32DBF,C,stratified_balanced_rl,initial_rl
REC-F98EEEB7AAAE4158,TRN-D85C81B61AFFBB39,B,stratified_balanced_rl,initial_rl
REC-F99C601A3E43295F,TRN-85382D4625AFF779,B,stratified_balanced_rl,initial_rl
REC-F9A644CA8198773A,TRN-15D89BE3BA663673,A,stratified_balanced_rl,initial_rl
REC-F9B0AA9BF0839325,TRN-C56FFB4DFCF45E79,A,stratified_balanced_rl,initial_rl
REC-F9BA58842FDC9B40,TRN-E7807BED1BEC596D,A,stratified_balanced_rl,initial_rl
REC-F9CECFD180CE7DF9,TRN-94CE31CBC9E8B34F,C,stratified_balanced_rl,initial_rl
REC-FA04B55AD9E0BCAE,TRN-313B881695FA14F8,B,stratified_balanced_rl,initial_rl
REC-FA08E0D80B491451,TRN-48CECCC43C1B9E9D,B,stratified_balanced_rl,initial_rl
REC-FA383334F6A47F81,TRN-766B6F816880EE3D,B,stratified_balanced_rl,initial_rl
REC-FA412A85A0F7044E,TRN-70A45F18438D4D26,B,stratified_balanced_rl,initial_rl
REC-FA642AD9B3DE2421,TRN-DAC96C5F827DB93D,B,stratified_balanced_rl,initial_rl
REC-FA64BC514D1083A9,TRN-80466A6E32088094,B,stratified_balanced_rl,initial_rl
REC-FA8203C52BE2D9BA,TRN-55BD463FE04F95E5,A,stratified_balanced_rl,initial_rl
REC-FAB7EA7C9E80482F,TRN-9D2B67E0B24B049B,C,stratified_balanced_rl,initial_rl
REC-FB057C926E733B36,TRN-B392C4C3D2635F42,A,stratified_balanced_rl,initial_rl
REC-FB0F543DE4498D9F,TRN-C75D7B26D29B2347,C,stratified_balanced_rl,initial_rl
REC-FB161FD788DE82B9,TRN-048F98AE5C342C33,A,stratified_balanced_rl,initial_rl
REC-FB1F0F51C0A18D00,TRN-E1CB1F35DAC58DF8,C,stratified_balanced_rl,initial_rl
REC-FB2CAEFA6F3E1E40,TRN-5C8D62151068C670,A,stratified_balanced_rl,initial_rl
REC-FB2F16CFBE7A7824,TRN-8C267E6EFD94A08F,B,stratified_balanced_rl,initial_rl
REC-FB595B02A4D6D3F1,TRN-E3B9D34723555DF0,B,stratified_balanced_rl,initial_rl
REC-FB65F923A0FC46E4,TRN-06118FA13DEB2FC4,B,stratified_balanced_rl,initial_rl
REC-FB6F99A6587520D5,TRN-40705F5E1C47B50C,B,stratified_balanced_rl,initial_rl
REC-FBC42329A0EDB8C0,TRN-85CB405E738AB7A7,B,stratified_balanced_rl,initial_rl
REC-FBEE808CE2AD13DA,TRN-B98157A7E011E8D9,B,stratified_balanced_rl,initial_rl
REC-FC0C902312EB8FB2,TRN-34E2B6DBDB7FF9E3,B,stratified_balanced_rl,initial_rl
REC-FC22A18E79090D99,TRN-6D706B28A06301C0,C,stratified_balanced_rl,initial_rl
REC-FC83998B4FAD5984,TRN-95EE8B644237EA06,A,stratified_balanced_rl,initial_rl
REC-FD0DC3B43EB02BDA,TRN-D52EB8A61D848ED6,B,stratified_balanced_rl,initial_rl
REC-FD21FC59CB59AD56,TRN-58ED8AEE3772EC44,C,stratified_balanced_rl,initial_rl
REC-FD223062FFBF18DA,TRN-6BB0A767E79E2B9B,A,stratified_balanced_rl,initial_rl
REC-FD7B6DDA526324F9,TRN-E401D5C40515CE91,B,stratified_balanced_rl,initial_rl
REC-FD8C16005701CD54,TRN-4F1686861AC44437,C,stratified_balanced_rl,initial_rl
REC-FDA1FC44C48B721C,TRN-4E289D2B0CC21991,B,stratified_balanced_rl,initial_rl
REC-FDA2957B371DF52E,TRN-EFC7A0108BDBED58,B,stratified_balanced_rl,initial_rl
REC-FE0EED574E4F90C3,TRN-D8DC3ECF393C52A9,C,stratified_balanced_rl,initial_rl
REC-FE2FCCD513E575D2,TRN-F82E5B0F94EC6EE3,C,stratified_balanced_rl,initial_rl
REC-FE417EE4A86B22E6,TRN-7FA5E283B16F594A,A,stratified_balanced_rl,initial_rl
REC-FE594E942C18454A,TRN-01B83BE4940B9409,C,stratified_balanced_rl,initial_rl
REC-FEB116158B53BB32,TRN-E503524B98FC59BD,A,stratified_balanced_rl,initial_rl
REC-FED7033B463676FD,TRN-126E9D1A9D5ACBBC,C,stratified_balanced_rl,initial_rl
REC-FED7481BF207C96D,TRN-8E935916079B4A3E,B,stratified_balanced_rl,initial_rl
REC-FEFD2C82984DC712,TRN-9218256F691481B2,C,stratified_balanced_rl,initial_rl
REC-FF0622FBFFC2D4AD,TRN-CD8772F38045FA4E,B,stratified_balanced_rl,initial_rl
REC-FF34B4BF7E1FC129,TRN-04160BD026F9C833,C,stratified_balanced_rl,initial_rl
REC-FF8870653FB09605,TRN-B44DD0471C870B43,C,stratified_balanced_rl,initial_rl
REC-FFD19584E0650DB7,TRN-6CA99CA66B0ABC01,A,stratified_balanced_rl,initial_rl
