anon_record_id,anon_instance_id,category,training_phase,record_occurrence
REC-92A6985E9E2736F4,TRN-69707E3DE33CC455,A,initial_expert_rl,1
REC-92BCD11CFDE09B60,TRN-A7D1856B51EA97C5,C,initial_expert_rl,1
REC-92BE96D470779904,TRN-B30A880AEDFD0853,C,initial_expert_rl,1
REC-92CA69DCDD80BEA8,TRN-D5D996E7F65EB02C,C,initial_expert_rl,1
REC-92D361B7E96FAF84,TRN-754FF6BD7E4A12F2,A,initial_expert_rl,1
REC-92E5406600FBB844,TRN-14AB9BCABD516FC9,B,initial_expert_rl,1
REC-92EED82203E3B3A3,TRN-33BF0D7CED2D275B,C,initial_expert_rl,1
REC-92F46C5A57ABA26F,TRN-67E915519BAAA8BB,C,initial_expert_rl,1
REC-92FCA753E7D6AE02,TRN-93119F212A80DA66,A,initial_expert_rl,1
REC-930BC09F2D506655,TRN-302FE3094031970C,C,initial_expert_rl,1
REC-9340473459CB3B10,TRN-723B8E03F218BD29,C,initial_expert_rl,1
REC-934830C4242E5689,TRN-871C1A412BA6E49A,C,initial_expert_rl,1
REC-9368334D753D3430,TRN-EDB9F6D41A2C7941,C,initial_expert_rl,1
REC-93793636011833CC,TRN-B004296BA231EFE4,C,initial_expert_rl,1
REC-937F63EE211CD15A,TRN-83C1E6C074C4274E,A,initial_expert_rl,1
REC-9383D19CB3A2FB18,TRN-6B82FBB49DE7876F,C,initial_expert_rl,1
REC-93A6A2CC86660BF5,TRN-A104F8663D0765E8,C,initial_expert_rl,1
REC-93B98337949A5483,TRN-6228109C327B37AB,C,initial_expert_rl,1
REC-93BDEE0F610E7D13,TRN-919FC16F66BC376C,B,initial_expert_rl,1
REC-93CEA376A7DC0AF1,TRN-47DA52A14E8FA658,C,initial_expert_rl,1
REC-9414E25041662E78,TRN-49B0087C76103DFF,B,initial_expert_rl,1
REC-941A50B4EE221633,TRN-A440A9057FB040A3,C,initial_expert_rl,1
REC-943BECF9F10E3B01,TRN-6D964F3573E11773,A,initial_expert_rl,1
REC-9446DD45B045C01A,TRN-761425ED02043E1E,C,initial_expert_rl,1
REC-944A2045EEFE90A2,TRN-0D3B777FC342E6D0,C,initial_expert_rl,1
REC-9453E43E8EC83F9E,TRN-21A69286AC98B453,C,initial_expert_rl,1
REC-9461DDCD75156721,TRN-F37A3808745C80CD,C,initial_expert_rl,1
REC-947A4D05EE9A8DCE,TRN-A235B263A4B41ED5,C,initial_expert_rl,1
REC-9491360DA179E37E,TRN-20925F4FAEA079B1,B,initial_expert_rl,1
REC-94A2FC76BB7440B1,TRN-1563E214450FA380,C,initial_expert_rl,1
REC-94E0346B2F34A0A0,TRN-F71B53157A76815A,B,initial_expert_rl,1
REC-94F5C910D4D9FB10,TRN-0AAC118DC1F0AA08,C,initial_expert_rl,1
REC-952E74B9EE21D3F1,TRN-5AB4BE0A830DF143,C,initial_expert_rl,1
REC-953467815285C0E8,TRN-9494C892B2BBDDD8,B,initial_expert_rl,1
REC-95591C4C8504527F,TRN-3D2923D695A00B4E,C,initial_expert_rl,1
REC-9575E3F543B0A189,TRN-4A5AF906C763065B,A,initial_expert_rl,1
REC-957ADEF500EAD2B7,TRN-520656D21ED526DF,C,initial_expert_rl,1
REC-9580A589A0FA0471,TRN-FDC6A3D9DF8A8A47,C,initial_expert_rl,1
REC-9581C2A621C7ACAA,TRN-9DE6B66E0B7B941D,C,initial_expert_rl,1
REC-9588F7C004EF255A,TRN-86B793FB0755FFE4,C,initial_expert_rl,1
REC-9591597BC3F24EAB,TRN-8777C0D3A8D2335F,C,initial_expert_rl,1
REC-9596FBF90FAB4389,TRN-0DEFACB9D437EC5E,B,initial_expert_rl,1
REC-95D321AFCBF695AF,TRN-C539CA88E73AB1EC,B,initial_expert_rl,1
REC-95EFC5166BEA77E2,TRN-A6BF04353C8EC8D8,C,initial_expert_rl,1
REC-9614CDC6F5D18A26,TRN-81A5681F83659B32,C,initial_expert_rl,1
REC-96210246C42FBCF8,TRN-9EA6650E68A557F3,C,initial_expert_rl,1
REC-962F25F8F029D86A,TRN-03A6156ADD94FEF6,A,initial_expert_rl,1
REC-9643D449466B645D,TRN-935E5771F1222055,A,initial_expert_rl,1
REC-968B25AC947284B3,TRN-FCD8128394E03B8B,B,initial_expert_rl,1
REC-968D7C66E93F53E8,TRN-2FB99F168A3EFCD6,C,initial_expert_rl,1
REC-9697A962008CB595,TRN-D74C5B62FCB7AA91,C,initial_expert_rl,1
REC-96A37944AEFEB843,TRN-09C4B3DB32CA4996,C,initial_expert_rl,1
REC-96E66465ACA4A0AA,TRN-E6915EE6318661AB,A,initial_expert_rl,1
REC-96F86BA9EBF4FEFB,TRN-63A48610E3C69810,C,initial_expert_rl,1
REC-96FD8B23C2751265,TRN-70D4D55E4BC7CFDA,C,initial_expert_rl,1
REC-9730726B5FAB8920,TRN-0B8FF9EB1C622D0E,B,initial_expert_rl,1
REC-974665EE99642921,TRN-5634E27D1EC99D4A,A,initial_expert_rl,1
REC-974834FA26F4F9F8,TRN-61869D3EE15AF625,A,initial_expert_rl,1
REC-974D0C6E4B7DA183,TRN-AF6E9C39C13CEA5C,A,initial_expert_rl,1
REC-9750B7EE7DC7DAED,TRN-E3234C251BAB9648,A,initial_expert_rl,1
REC-97A052432B140AAA,TRN-55B465BACEDF1729,C,initial_expert_rl,1
REC-97AFA57EAE0E327F,TRN-B0438D505366B6C7,C,initial_expert_rl,1
REC-97C9A25E6D167C27,TRN-4C211F2212B17B53,C,initial_expert_rl,1
REC-97FAC3035A586BA7,TRN-2A5802C13E525722,B,initial_expert_rl,1
REC-98000E2F27BD2D19,TRN-1B07826C05B27A13,C,initial_expert_rl,1
REC-9800C907BA15758F,TRN-24DB5C8994E97B0A,B,initial_expert_rl,1
REC-9815C9A2D61F1733,TRN-9B00B51BB35A8239,C,initial_expert_rl,1
REC-9823BAE5A2921393,TRN-B77FDC44695D1DF8,C,initial_expert_rl,1
REC-982B80967DA14EA8,TRN-9468C90DEC1B3A79,C,initial_expert_rl,1
REC-98450F88FD93F2CE,TRN-664610F74A4AA0F6,C,initial_expert_rl,1
REC-98681CB713066473,TRN-D5839A83C51F373F,C,initial_expert_rl,1
REC-986C7633CE898270,TRN-C4BF0773E5BD2315,C,initial_expert_rl,1
REC-986CD9D4CC436DD2,TRN-207681A55ABE87CE,C,initial_expert_rl,1
REC-988B60CD07F7E3A6,TRN-63FAE6946ECCD491,C,initial_expert_rl,1
REC-98A307212ADD8B23,TRN-AA91AB4618DF833C,A,initial_expert_rl,1
REC-98A9E9FC9C74C7DE,TRN-3032D7390A0D6700,C,initial_expert_rl,1
REC-98B5866F79161945,TRN-6461AA6EF5996253,C,initial_expert_rl,1
REC-98CC88E4C396293A,TRN-8E29550881D16AB7,A,initial_expert_rl,1
REC-98D6D4FE99B47494,TRN-7A25F1120F34935A,C,initial_expert_rl,1
REC-98DDB5798DE28B3D,TRN-A0DEC1E52CBDD6D2,C,initial_expert_rl,1
REC-98ED356B9D3CF0FE,TRN-4A2BC27162050F3C,C,initial_expert_rl,1
REC-990DA9A86E333DC5,TRN-30463AA784C65FF6,B,initial_expert_rl,1
REC-9923CF1B66E823CB,TRN-A1E0A9B8F0AF73A3,C,initial_expert_rl,1
REC-994A9824E972BA4F,TRN-8A8BFD358D187CC3,C,initial_expert_rl,1
REC-99589B7532CEF10C,TRN-902917AF91636B39,B,initial_expert_rl,1
REC-9967A511E2DD4E20,TRN-17183D54BCD41B7F,C,initial_expert_rl,1
REC-998C3FF319A07947,TRN-953785BA44224707,A,initial_expert_rl,1
REC-99929FD4CB13912E,TRN-E59EBE7E3FF1AC16,B,initial_expert_rl,1
REC-9997C372DE7C891F,TRN-C94EB920C213DC55,A,initial_expert_rl,1
REC-99A730436733F2B8,TRN-B588E99BD9A6C0CF,C,initial_expert_rl,1
REC-99C017F5C6D22696,TRN-F47F3957251669E2,C,initial_expert_rl,1
REC-99CE45B30BE2741F,TRN-FC77B590F3306CC6,C,initial_expert_rl,1
REC-99F392E1E61C01C0,TRN-C92B63258DF41880,B,initial_expert_rl,1
REC-9A0D023BE6BC54AC,TRN-575A4D1635801A48,C,initial_expert_rl,1
REC-9A1C5CBE892309DD,TRN-58ED50B434E70E09,A,initial_expert_rl,1
REC-9A8E794385CC3655,TRN-78A43B8B0CD6CE6A,C,initial_expert_rl,1
REC-9A8EA90BE3BA1244,TRN-F27ED0E33BA97E9D,C,initial_expert_rl,1
REC-9ABBA6A19CC419CA,TRN-B846B1B28DDF99A5,C,initial_expert_rl,1
REC-9ABD950B217B442F,TRN-FFBD1FB01525CB4D,B,initial_expert_rl,1
REC-9AC4EB15E86C2FC7,TRN-50701E64CAD88FFB,C,initial_expert_rl,1
REC-9AC83BB3D7A26E6A,TRN-3F0E1D72DF2E873B,A,initial_expert_rl,1
REC-9AF29CB5DF77D9C1,TRN-9243E3642862F6C3,C,initial_expert_rl,1
REC-9AFCD666FA200CE3,TRN-7020FBAA75017B7F,C,initial_expert_rl,1
REC-9B07DDD0B7D1ECE2,TRN-289FC662F27BEDA0,C,initial_expert_rl,1
REC-9B355CC715C66F9A,TRN-AB27A8B6DCA9D129,B,initial_expert_rl,1
REC-9B8DBCD08C6171C0,TRN-A4ADD8A42C3B45A7,A,initial_expert_rl,1
REC-9BA192C1B7C225D9,TRN-CA0E2C576FA78C85,B,initial_expert_rl,1
REC-9BC9718118AC368F,TRN-F17D57162C43CA3A,C,initial_expert_rl,1
REC-9BC99EAA19FCAF2F,TRN-C382C5AFAD537F6F,C,initial_expert_rl,1
REC-9BD1D6C7EC9C7988,TRN-419FC1E7933C6A24,A,initial_expert_rl,1
REC-9BE027D1433E2528,TRN-3C733FE5DBDF1849,C,initial_expert_rl,1
REC-9BE1852D845EBA7F,TRN-29FDA14377880CB1,A,initial_expert_rl,1
REC-9C05F1F4D34AD545,TRN-B45A4D74A1CB501C,C,initial_expert_rl,1
REC-9C100861C29B98B7,TRN-A71D0177568B5A06,A,initial_expert_rl,1
REC-9C34C4A290704B44,TRN-FDCD042979AF6E13,C,initial_expert_rl,1
REC-9C4F78C8E17FD1A5,TRN-9F3ABD7603F1FDE1,C,initial_expert_rl,1
REC-9C5838C56015D112,TRN-DFBE3A48E49DD614,B,initial_expert_rl,1
REC-9C6D03E4756FB2A2,TRN-9EA8A495A0F22540,C,initial_expert_rl,1
REC-9C6E7F151DCB272E,TRN-1B3D8EB36BEE4AB4,C,initial_expert_rl,1
REC-9C7B500BA8EBA90E,TRN-2B4614762B80CA0E,C,initial_expert_rl,1
REC-9C8BEC07FABC9F40,TRN-1E4F1BE45155B8A8,C,initial_expert_rl,1
REC-9C981E03D394EAE0,TRN-32D76F2B130543A8,C,initial_expert_rl,1
REC-9CC21DFE356C3322,TRN-214D6E0AF9A67AFE,B,initial_expert_rl,1
REC-9CCFCCE95EFCFCE4,TRN-8029221B551BACA0,C,initial_expert_rl,1
REC-9CEC2F81B8E1D0DB,TRN-9135C549E533339A,A,initial_expert_rl,1
REC-9D030B17EADF0DC1,TRN-A0661B44EABA49F7,A,initial_expert_rl,1
REC-9D1294675CB0F371,TRN-EE925236863045B4,C,initial_expert_rl,1
REC-9D17D039358477AD,TRN-50DFCFF78F47C4E7,C,initial_expert_rl,1
REC-9D1819B105B96663,TRN-7B4BC7FD88055E7C,C,initial_expert_rl,1
REC-9D408C7250516E2A,TRN-B39F95CE2A649CFB,A,initial_expert_rl,1
REC-9D45B0383C2D8B0A,TRN-14C88818C8533FE7,A,initial_expert_rl,1
REC-9D4E0DF45D17C899,TRN-F388075B62710901,A,initial_expert_rl,1
REC-9D4F2BEF3D9A9826,TRN-0186A33E9984F437,A,initial_expert_rl,1
REC-9D85B6B475509D3C,TRN-6BD644B57D0CB426,C,initial_expert_rl,1
REC-9D8CC61D2F6C9438,TRN-6792491473B606ED,A,initial_expert_rl,1
REC-9DD117F228E8E1C8,TRN-E7B9820C038939B6,B,initial_expert_rl,1
REC-9DD4C5F6E9F93047,TRN-5660084269995B9A,C,initial_expert_rl,1
REC-9E105515E5628CA3,TRN-26047A7AFAC2455D,C,initial_expert_rl,1
REC-9E30E3EB0FADB86B,TRN-6E45B1B302180767,B,initial_expert_rl,1
REC-9E315074F9D7E580,TRN-21FF51706FC59F52,C,initial_expert_rl,1
REC-9E33AE872808F175,TRN-9A2D84FA663C5A19,C,initial_expert_rl,1
REC-9E5DA41E1A7F3185,TRN-E9C44A2DA7157236,C,initial_expert_rl,1
REC-9E5E6B5CC5D7F935,TRN-D2A61B21AFF9C638,A,initial_expert_rl,1
REC-9E738F818F446090,TRN-C05DBE3E893AB018,A,initial_expert_rl,1
REC-9E80CDDFEABDEFCE,TRN-01710183D9A6C696,C,initial_expert_rl,1
REC-9E92270191EE7818,TRN-9D954620D0DCC918,A,initial_expert_rl,1
REC-9E931931ADFFC2FB,TRN-6E2E33F1F9C45D26,C,initial_expert_rl,1
REC-9E9F3A1C50D1E68C,TRN-529BD319C6AB702F,B,initial_expert_rl,1
REC-9EA32496A1143FD7,TRN-BC77B736006DF7A4,B,initial_expert_rl,1
REC-9EA52BCAE5839CC1,TRN-E2F8B577371942D6,C,initial_expert_rl,1
REC-9EABCA28CF473004,TRN-8926D51FB818DF20,C,initial_expert_rl,1
REC-9EE5F8E458E8B484,TRN-25A3B9D42D68EEBD,C,initial_expert_rl,1
REC-9EF77FC56653FD5B,TRN-D68F973063118F70,B,initial_expert_rl,1
REC-9EFDF4546825B59C,TRN-A4DF27133C630316,C,initial_expert_rl,1
REC-9F305714FFAC16B3,TRN-ECC5A80646398CDA,C,initial_expert_rl,1
REC-9F3075996F307BA4,TRN-125C866CE00525F4,C,initial_expert_rl,1
REC-9F57811B263DDA76,TRN-7928F8F0345E5632,C,initial_expert_rl,1
REC-9F6691F74270F4FC,TRN-FA6B55433987F390,B,initial_expert_rl,1
REC-9F7873DCF6F366CA,TRN-8485A87A8DF8F8CC,C,initial_expert_rl,1
REC-9F92D55E9A9DB6E8,TRN-7BCC1E2EBF59A0BF,A,initial_expert_rl,1
REC-9F9D4174E650E05D,TRN-FC3582F7D8C595DA,B,initial_expert_rl,1
REC-9FA4685E1DFE9659,TRN-47D746A47D6EDDB9,A,initial_expert_rl,1
REC-9FB5E5494C78448A,TRN-AD27014273998E48,C,initial_expert_rl,1
REC-9FCE05E15C5C7659,TRN-D395ECAA98A138D0,C,initial_expert_rl,1
REC-9FD52645610ADB2E,TRN-B0237D96ACA9BED1,A,initial_expert_rl,1
REC-9FEB3C3A739CD04D,TRN-603F0B5802CE1B51,C,initial_expert_rl,1
REC-9FEE9CFA53D9F4E9,TRN-E967AD35540F3E13,C,initial_expert_rl,1
REC-9FFEE5D05696652F,TRN-7A1A2E77357890FE,C,initial_expert_rl,1
REC-A03B5CB3969F8095,TRN-4E54FD5607DB5076,C,initial_expert_rl,1
REC-A045FF103A25F903,TRN-61EE647611FE5FB7,A,initial_expert_rl,1
REC-A049530A6A9CC4B6,TRN-2274AB20147A2D91,C,initial_expert_rl,1
REC-A055A6D64A059BB0,TRN-6A33F382A6BED8DE,A,initial_expert_rl,1
REC-A064ED217C7BDC2D,TRN-7113B25E91AD8853,B,initial_expert_rl,1
REC-A0725D593FC78F94,TRN-8134AE8F5F0357E3,B,initial_expert_rl,1
REC-A0AA197ECDE609C6,TRN-873407744AD77CE4,B,initial_expert_rl,1
REC-A0C90D116F707E35,TRN-56837F18579EF4FD,C,initial_expert_rl,1
REC-A0CC5E17A0F11186,TRN-F7D0FAAC0E87E81F,C,initial_expert_rl,1
REC-A0D82ECEDAB10507,TRN-4EDE17E3B4D77638,C,initial_expert_rl,1
REC-A0DB63B0D8D49310,TRN-BF06CE68B77E7CDA,A,initial_expert_rl,1
REC-A0EED4F0170667BD,TRN-4A2424EE06764719,C,initial_expert_rl,1
REC-A0F7AA3F6653E392,TRN-BCB1B910947BD9C6,C,initial_expert_rl,1
REC-A10427BD714848F0,TRN-8B6537A779ABCDB6,C,initial_expert_rl,1
REC-A128200AEB00ADB2,TRN-4B9500176BDCE72A,C,initial_expert_rl,1
REC-A17A85032BF17CCF,TRN-CA5D60E64F1875AD,C,initial_expert_rl,1
REC-A19C6C220C93F739,TRN-9EF7B54C72074B22,C,initial_expert_rl,1
REC-A1BC88FEE486579C,TRN-80F3BCDF8C08A510,C,initial_expert_rl,1
REC-A1CB331B59898646,TRN-8D813CFD9B04FE21,C,initial_expert_rl,1
REC-A1D51D3638439411,TRN-77E4017FB81FF6A7,A,initial_expert_rl,1
REC-A1F045B07DB9044D,TRN-F09C23158967A530,C,initial_expert_rl,1
REC-A1F10A0D6A32042A,TRN-C5005A3835BF54EC,A,initial_expert_rl,1
REC-A1F16A9DE96BE7FA,TRN-FF1DE358FE4ECFB1,C,initial_expert_rl,1
REC-A1F75E3D4A4E3634,TRN-57B858F2EB5D4998,C,initial_expert_rl,1
REC-A21032AAF2A6995C,TRN-E6FD856D1EFDD736,B,initial_expert_rl,1
REC-A28E10BEE253AD65,TRN-962628B09B7814F4,C,initial_expert_rl,1
REC-A29E78324148E908,TRN-842F925B111287D4,C,initial_expert_rl,1
REC-A2E97453B420FFCB,TRN-57A81AD0242BD993,C,initial_expert_rl,1
REC-A2F627E21EDB0E81,TRN-A0B90FFEBD4241CB,C,initial_expert_rl,1
REC-A3148091FBA15D77,TRN-F72BD487A1475650,C,initial_expert_rl,1
REC-A31F5D4F5140F393,TRN-50BFDED018A48E6B,C,initial_expert_rl,1
REC-A33225F80BB952DB,TRN-80A216570B950104,C,initial_expert_rl,1
REC-A33824DB10858300,TRN-244E11737D9B24CF,A,initial_expert_rl,1
REC-A346C2C06794D62C,TRN-4A733FDD63CF8548,A,initial_expert_rl,1
REC-A360199249CFDC90,TRN-6477C1E28D057150,C,initial_expert_rl,1
REC-A3799A69F08ADADA,TRN-C8D1E0FD0896ABCB,C,initial_expert_rl,1
REC-A3811BCAEF9E8BE1,TRN-94C25DC096B92380,C,initial_expert_rl,1
REC-A3C4213E624B53C3,TRN-8006FA7CF1AB635A,C,initial_expert_rl,1
REC-A3E16220A58AA3F0,TRN-6FC2B41A1EFA4F9D,C,initial_expert_rl,1
REC-A3F00FDC7D45E224,TRN-AE459BCE242E8090,C,initial_expert_rl,1
REC-A4119B5B70232297,TRN-656057EDA359DD0A,C,initial_expert_rl,1
REC-A415C371E7F4DDD4,TRN-1249DF41837AE6CE,C,initial_expert_rl,1
REC-A41F031CCDC2F594,TRN-17781E9DACD4F275,C,initial_expert_rl,1
REC-A4364ADC370C8360,TRN-8D0D5CEDD9E58F9D,C,initial_expert_rl,1
REC-A4801D17CD4F7D1A,TRN-94FE2A7968D57BDC,C,initial_expert_rl,1
REC-A48D0B6E51441BE1,TRN-04F514C1AA2EE7BE,B,initial_expert_rl,1
REC-A498F1E5584B0179,TRN-617438F79AE17EB4,C,initial_expert_rl,1
REC-A4A8BC4994A6BC74,TRN-3C493E37721B5EE5,C,initial_expert_rl,1
REC-A4BF491F75A95B70,TRN-D21B155D84968614,B,initial_expert_rl,1
REC-A4DE0B86B1753530,TRN-1839BB9CF31B9435,C,initial_expert_rl,1
REC-A4F8A9716D714D53,TRN-9DF627A03FC7AFE9,A,initial_expert_rl,1
REC-A53FD0D3C3B60016,TRN-30251699B579C1D0,C,initial_expert_rl,1
REC-A5565D5E244BBC4B,TRN-C0540F04A86C2364,A,initial_expert_rl,1
REC-A5A9281461262718,TRN-6D9DFB801AF94E43,B,initial_expert_rl,1
REC-A5D90521389B1285,TRN-47024C71B9D6C765,C,initial_expert_rl,1
REC-A613B8550E1696FD,TRN-0D190D2C6F79AA91,C,initial_expert_rl,1
REC-A652ACF0239842B9,TRN-15EA0ABD6C18717E,C,initial_expert_rl,1
REC-A67EE393BC0881A5,TRN-D6E2134103BABDB2,C,initial_expert_rl,1
REC-A6880C4175486B3D,TRN-DF3540CA58F66E72,C,initial_expert_rl,1
REC-A6909BF84AA36BF1,TRN-F1F86DA2F4561C7F,B,initial_expert_rl,1
REC-A69916F30148FC6E,TRN-4EA09BE5486792D8,C,initial_expert_rl,1
REC-A69B70F7488E3F13,TRN-081B06256E404ABB,B,initial_expert_rl,1
REC-A6B466B42454EDB9,TRN-162328DF6313DD8D,B,initial_expert_rl,1
REC-A6D134A0579C4157,TRN-363443861BDE815F,A,initial_expert_rl,1
REC-A6F9E578ECC8D86C,TRN-0156DF4FFEA84FC5,C,initial_expert_rl,1
REC-A70FD94BEC605B0F,TRN-D52167C86E4EA39E,C,initial_expert_rl,1
REC-A7161BE56696FE66,TRN-6F959917CB943C3F,C,initial_expert_rl,1
REC-A72A529F9FB88B28,TRN-29788E86081EDB28,C,initial_expert_rl,1
REC-A7404E6590CB8DEB,TRN-CC26CD7565DA856A,A,initial_expert_rl,1
REC-A751B85D1D273420,TRN-9411DD943CA31ABB,C,initial_expert_rl,1
REC-A770621B3639220D,TRN-9328B45104C50693,C,initial_expert_rl,1
REC-A7762430774D6E95,TRN-BB3F69D34123AF41,B,initial_expert_rl,1
REC-A7798630E0974F0E,TRN-BB32A9A89AC9FFB8,A,initial_expert_rl,1
REC-A79BDDC31D7AA239,TRN-0C67434751A84FE3,C,initial_expert_rl,1
REC-A7ABA8E4222DEDB0,TRN-16AD3565D424C15D,C,initial_expert_rl,1
REC-A7CC137639358A76,TRN-7CC97B1B65359791,B,initial_expert_rl,1
REC-A7EF4CDA813E8FD5,TRN-0342CEB0B1DD7D6D,B,initial_expert_rl,1
REC-A7FC23444D1ADB18,TRN-EA8BC2BE1F67FAAA,B,initial_expert_rl,1
REC-A7FCAE45CF52EC95,TRN-4D3DD25E8E38BC8C,C,initial_expert_rl,1
REC-A8109B7318352733,TRN-928733197C2DC8A4,C,initial_expert_rl,1
REC-A814F8803090BCB8,TRN-AA7F588DF0E41A3D,B,initial_expert_rl,1
REC-A81810D585703DCA,TRN-73E30CA3EA506D6A,B,initial_expert_rl,1
REC-A81F54F00A498E07,TRN-943B1F66C91CA52A,C,initial_expert_rl,1
REC-A847DF35F6204012,TRN-5DED2ECEB3A550E4,B,initial_expert_rl,1
REC-A879AB37CBB31D1C,TRN-F1B644A283C4812C,C,initial_expert_rl,1
REC-A87A000A1480389F,TRN-3F5998E87E4AAC44,C,initial_expert_rl,1
REC-A88E141550337C87,TRN-FE513DE42D285CED,C,initial_expert_rl,1
REC-A8943422ACF1D6F6,TRN-8E5890E6B1196111,C,initial_expert_rl,1
REC-A8B1936FD4FBF299,TRN-E07FFC1446A47717,C,initial_expert_rl,1
REC-A8C2CE6BC55D38C9,TRN-3674CE4E04FA705D,C,initial_expert_rl,1
REC-A8CA3699B7E2FDA5,TRN-2F03B523DA233C1A,A,initial_expert_rl,1
REC-A8CABE4729AF7282,TRN-85B5F49A0A6456B3,B,initial_expert_rl,1
REC-A8CC1FDC0E4E19AD,TRN-B151D1D0162E5839,C,initial_expert_rl,1
REC-A8CF4A4DDB44711E,TRN-101EB3CF1474F6A9,C,initial_expert_rl,1
REC-A8E8FD0D2CE0B3E5,TRN-FFEDF482C8445057,A,initial_expert_rl,1
REC-A905A756D0589F90,TRN-B154E86EF58F841F,B,initial_expert_rl,1
REC-A9232E6456F71903,TRN-23AD702003B5AAA2,A,initial_expert_rl,1
REC-A92B7F1423B21B68,TRN-DBCAF6CB18E461E1,C,initial_expert_rl,1
REC-A936783589B9F283,TRN-F79A6CDB8E1AC08F,C,initial_expert_rl,1
REC-A94D9EE199BFA812,TRN-4FBDEA60E356AA10,B,initial_expert_rl,1
REC-A94EE0F39B267EE1,TRN-86103873151642ED,C,initial_expert_rl,1
REC-A96A361268144B26,TRN-6B5148D701253811,C,initial_expert_rl,1
REC-A96CED70A5055C47,TRN-B0957F51B8BC62F0,A,initial_expert_rl,1
REC-A983945C835B551A,TRN-A630EC0E2D37D59C,C,initial_expert_rl,1
REC-A998275C6182539C,TRN-5C39828714305DF0,C,initial_expert_rl,1
REC-A99B32EC3F13F3C5,TRN-FF24E8512D862D30,C,initial_expert_rl,1
REC-A9A7A0DA395059B8,TRN-BAFAF985BCC0B207,A,initial_expert_rl,1
REC-AA104E67A0FD8CEA,TRN-391E81CD51BBBE12,B,initial_expert_rl,1
REC-AA22760B36D16717,TRN-D6C6219C8F39C548,C,initial_expert_rl,1
REC-AA26B1EBE4EBBCEA,TRN-2449ABA6FEE0AD30,B,initial_expert_rl,1
REC-AA4A09531937E015,TRN-7A08C0D84B8A6DBB,C,initial_expert_rl,1
REC-AA4A266D0952DF0C,TRN-92D6F5E897595EDC,C,initial_expert_rl,1
REC-AA4F36EFB2D843C8,TRN-27783F06CDAA7C43,A,initial_expert_rl,1
REC-AA58077FF1D845BC,TRN-26A5017D8C53DBAB,C,initial_expert_rl,1
REC-AA75D607BEEB60EC,TRN-283AE1CDABA5B8C2,B,initial_expert_rl,1
REC-AA805C5976002882,TRN-486248BA2DEAD918,B,initial_expert_rl,1
REC-AA9BE7DF16B58B08,TRN-B01636449D216381,C,initial_expert_rl,1
REC-AAA094765F26701A,TRN-4AC88586D82CEDEB,B,initial_expert_rl,1
REC-AAC3DA768425BD4E,TRN-DA6516CD0AECA547,A,initial_expert_rl,1
REC-AACB272640C3474E,TRN-89171054E2F4225B,A,initial_expert_rl,1
REC-AAD1F5CD412CABF4,TRN-7EF054D6A5759AAE,C,initial_expert_rl,1
REC-AB0E1417E33A95CF,TRN-77C9C106AB368809,A,initial_expert_rl,1
REC-AB1DEE48A598FB29,TRN-03C0140326CDD64F,B,initial_expert_rl,1
REC-AB46834F3A0327B7,TRN-7D35BEBE8E7C0A61,C,initial_expert_rl,1
REC-AB472901DD36DBC9,TRN-68BCF67E4ABF8A5D,C,initial_expert_rl,1
REC-AB7F410891864A43,TRN-54A5EE58993ECFCF,C,initial_expert_rl,1
REC-AB924AF056230F52,TRN-779C1A8E9D11BC78,C,initial_expert_rl,1
REC-ABA9068D88C5512D,TRN-C2EB112F1002187B,C,initial_expert_rl,1
REC-ABC11D6E4661C90E,TRN-509457DB3DC3FE5A,C,initial_expert_rl,1
REC-ABC89C0B14A5DD77,TRN-5EB2B17AA6ACCA0D,B,initial_expert_rl,1
REC-ABCC7852D5D55D97,TRN-F0301D0FF91B2A50,C,initial_expert_rl,1
REC-ABD16225D313ADAC,TRN-AA44148EF36F7C64,A,initial_expert_rl,1
REC-AC0392F6967F4F41,TRN-CC9445A982F3942F,A,initial_expert_rl,1
REC-AC0D73443A76C848,TRN-B0D37BD62191D533,B,initial_expert_rl,1
REC-AC1C08A897D31E63,TRN-7D8E0064738DE773,C,initial_expert_rl,1
REC-AC2FEDBD611FAF54,TRN-6AAE84984D6EF2CE,A,initial_expert_rl,1
REC-AC3727A403CB8B89,TRN-B1410D739D6B6C81,C,initial_expert_rl,1
REC-AC39E02AF34B20F5,TRN-A5C051604B796798,C,initial_expert_rl,1
REC-AC7BAC8903FDD5CA,TRN-46A197B52805BAF2,C,initial_expert_rl,1
REC-ACBB13A7169027BD,TRN-2B8B15D19BD9C97D,B,initial_expert_rl,1
REC-ACC723105836E910,TRN-77C32857F0E8BE17,B,initial_expert_rl,1
REC-ACE5B426BC419BBE,TRN-346E57E08997C9B7,C,initial_expert_rl,1
REC-ACEB256461928E85,TRN-C218174ED270F9EA,A,initial_expert_rl,1
REC-AD2A6C26FEF04080,TRN-D5FC1FBBDBE1D6BE,C,initial_expert_rl,1
REC-AD48E4D43359CD65,TRN-EB4B1C03DA6F859B,C,initial_expert_rl,1
REC-AD696AC88D3B354C,TRN-8A905F59E376D4B6,A,initial_expert_rl,1
REC-AD7F388D7A07D90D,TRN-2D28F0C51E879CE5,A,initial_expert_rl,1
REC-AD8A1E6EE166A0FB,TRN-D45EFA20598E60C2,C,initial_expert_rl,1
